Дата,Текст
2025-05-12 15:57:46,"🇷🇺**Рынок акций РФ начал неделю с роста к уровню конца апреля **

Рынок акций РФ начал неделю с роста на надеждах на успешные переговоры по урегулированию украинского конфликта, объявленные Россией с 15 мая в Стамбуле, а также на фоне улучшения внешней фондовой и нефтяной конъюнктуры на новостях о снижении пошлин в США и Китае. Индекс МосБиржи превысил 2930 пунктов (уровень конца апреля), лидировали в росте акции ""Группы компаний ПИК"" (+5,1%), МКБ (+4,5%), ""ВК"" (+4%).

По итогам основных торгов индекс МосБиржи составил 2930,17 пункта (+2,8%), индекс РТС - 1141,16 пункта (+2,7%); цены большинства ""голубых фишек"" на Мосбирже выросли в пределах 3,9%.

Официальный курс доллара США, установленный ЦБ РФ с 13 мая, составил 80,8883 руб. (+2,71 копейки).

@ifax_go"
2025-05-12 15:00:51,"💵💶**Официальные курсы ЦБ РФ с 13 мая - 80,8883 руб./$1 и 90,1117 руб.****/EUR1**

@ifax_go"
2025-05-12 14:54:13,"🛢**Brent подорожала до $65,65 за баррель**

Цены на нефть продолжают активно подниматься вечером в понедельник на сообщениях о том, что США и Китай договорились о взаимном снижении торговых пошлин.

Стоимость июльских фьючерсов на сорт Brent на лондонской бирже ICE Futures по данным на 17:39 мск поднимается на $1,74 (2,72%), до $65,65 за баррель.

Фьючерсы на нефть WTI на июнь на Нью-Йоркской товарной бирже подорожали к этому времени на $1,69 (2,77%), до $62,71 за баррель.

@ifax_go"
2025-05-12 14:42:09,"**СД ""Артген биотех"" рекомендовал не выплачивать дивиденды-2024**

Годовое собрание акционеров ПАО ""Артген биотех"" состоится 11 июня, говорится в сообщении компании на ленте раскрытия.

В повестку в том числе включен вопрос о распределении дивидендов по результатам 2024 года; при этом совет директоров рекомендовал не выплачивать дивиденды.

По словам гендиректора группы Сергея Масюка, слова которого компания приводит в своем телеграм-канале, рекомендация обусловлена жесткой денежно-кредитной политикой, а также задачами, связанными с продолжением финансирования разрабатываемых препаратов.

@ifax_go"
2025-05-12 14:18:34,"🇺🇸**Фондовые индексы США начали торги существенным ростом на 2,5-3,7%**

Американские фондовые индексы начали торги значительным подъемом после объявления США и Китаем о взаимном снижении торговых пошлин на 90 дней.

Вашингтон уменьшит пошлины на большинство китайских товаров до 30% со 145%, Пекин снизит пошлины на американские товары до 10% со 125%. Изменения вступят в силу 14 мая.

Акции Nike Inc. взлетели в цене на 7,8% и выступают лидером подъема среди среди компаний, входящих в расчет Dow Jones Industrial Average.

Дорожают бумаги таких компаний, как Apple Inc. - на 5%, Amazon.com Inc. - на 7,6%, Home Depot Inc. - на 3,7%, Microsoft Corp. - на 0,5%, International Business Machines - на 0,2%, Estee Lauder Cos. - на 9,6%, Carnival Corp. - на 8,9%, Tesla - на 5,9%.

🔺Dow Jones к 17:01 мск увеличился на 2,4% и достиг 42246,38 пункта.

🔺Значение S&P 500 с открытия рынка выросло на 2,6% - до 5805,75 пункта.

🔺Индекс Nasdaq поднялся на 3,4% и составлял 18543,89 пункта.

@ifax_go"
2025-05-12 13:01:27,"📉**ЦБ ожидает снижения годовой инфляции в РФ на конец июня до 10,1%**

Банк России ожидает снижения годовой инфляции в РФ по итогам второго квартала 2025 года до 10,1%, говорится в комментарии ЦБ к среднесрочному макроэкономическому обзору.

По итогам I квартала 2025 года годовая инфляция составила 10,3%, оказавшись ниже февральского прогноза Банка России (10,6%).

__""Текущий рост цен в I квартале 2025 года значительно замедлился по сравнению с пиковыми значениями конца 2024 года под влиянием жесткой денежно-кредитной политики и укрепления рубля и составил 8,3% с сезонной корректировкой в годовом выражении (с.к.г.)"",__ - отмечает ЦБ. Регулятор ожидает, что этот показатель во II квартале составит 7,0% с.к.г.

__""Во второй половине года прогнозируется его дальнейшее замедление (за исключением июля, что связано с запланированной индексацией платы за коммунальные услуги). К концу 2025 года текущие темпы роста цен снизятся до 4% с.к.г."",__ - подчеркивается в комментарии.

@ifax_go"
2025-05-12 10:40:04,"🔮**Дайджест инвестпрогнозов:**

🔹 ""Финам"" открыл торговую идею ""покупать акции ПАО ""Ростелеком"" с целью 69 рублей за штуку"" с горизонтом инвестирования 1-2 месяца. Цена входа: текущая рыночная, потенциальная доходность: 16,9%, стоп-приказ: 54 рубля.

🔹 SberCIB Investment Research обновил топ дивидендных российских акций, аналитики добавили бумаги ""МТС"". В текущий состав списка вошли ""МТС"", ""Татнефть"", банк ""Санкт-Петербург"", ""ЛУКОЙЛ"", ""Транснефть"", ""ИКС 5"", Сбербанк.

🔹 ""Цифра брокер"" подтверждает прогнозную цену акций ПАО ""МГКЛ"" (материнская компания ""Мосгорломбарда"") на уровне 3,44 рубля за штуку.

🔹 Акции ""Роснефти"", ""Северстали"" и ""Диасофта"" будут интересны на текущей неделе, полагает эксперт ""БКС Мир инвестиций"".

🔹 ""БКС Мир инвестиций"" сохраняет позитивную оценку акций ""Евротранса"" с прогнозной стоимостью на уровне 200 рублей за штуку.

🔹 Торговый диапазон по паре рубль/доллар, скорее всего, составит в ближайшие дни 80-83 руб./$1, по паре рубль/евро - 91-94 руб./EUR1, полагает директор департамента операций на финансовых рынках банка ""Русский Стандарт"".

🔹 Индекс Мосбиржи не сможет закрепиться выше уровня в 3000 пунктов без позитива в геополитике, считает аналитик ""Алор Брокера"".

🔹 ""Финам"" сохраняет нейтральную оценку краткосрочных перспектив акций российского электроэнергетического сектора во втором квартале текущего года.

🔹 ""Т-Инвестиции"" сохраняют рекомендацию ""покупать"" для акций ПАО ""Группа Аренадата"" с прогнозной стоимостью на уровне 185 рублей за штуку.

🔹 ""Мои Инвестиции"" позитивно оценивают перспективы акций ""Московской биржи"", прогнозная стоимость на горизонте года по-прежнему составляет 230-240 рублей за штуку.

#экспертыотмечают #прогноз
@ifax_go"
2025-05-12 08:38:53,"**СД ""Займера"" рекомендовал дивиденды за IV квартал в размере 9,13 руб. на акцию**

Совет директоров МФК ""Займер"" на заседании 12 мая рекомендовал акционерам утвердить дивиденды за IV квартал 2024 года в размере 9,13 руб. на бумагу.

Как говорится в сообщении компании, всего на выплату дивидендов рекомендуется направить 913 млн руб.

Вопрос будет рассматриваться на годовом собрании акционеров, которое пройдет в форме очного голосования 17 июня 2025 года. Дата закрытия реестра акционеров, имеющих право на участие в ГОСА - 24 мая.

@ifax_go"
2025-05-12 07:12:41,"🇷🇺**Рынок акций РФ открылся в основную сессию подъемом индексов МосБиржи и РТС на 3,2%**

Рынок акций РФ на старте торгов основной сессии на МосБирже в понедельник растет на надеждах на успешные переговоры по урегулированию украинского конфликта, объявленные Россией с 15 мая в Стамбуле, а также на фоне улучшения внешней фондовой и нефтяной конъюнктуры. Индексы МосБиржи и РТС за минуту основных торгов выросли на 3,2%, лидируют в росте акции АФК ""Система"" (+5,2%), ""Группы компаний ПИК"" (+4,5%) и ""Газпрома"" (+4,3%).

К 10:01 МСК индекс МосБиржи составил 2943,41 пункта (+3,2%), индекс РТС - 1146,7 пункта (+3,2%); цены большинства ""голубых фишек"" на Мосбирже выросли в пределах 4%.

Официальный курс доллара США, установленный ЦБ РФ с 8 мая, составляет 80,8612 руб. (-10,32 копейки).

@ifax_go"
2025-05-12 07:10:03,"**Рубль укрепляется в паре с юанем на старте первых полноценных торгов после праздничных выходных на фоне активно дорожающей нефти**

По итогам первой минуты торгов курс юаня составил 11,177 руб. (-6,05 коп. к уровню предыдущего закрытия). Китайская валюта при этом оказалась на 0,49 коп. ниже уровня действующего официального курса.

@ifax_go"
2025-05-12 05:55:55,"**🛢Нефть Brent подорожала до $64,33 за баррель**

Цены на нефть повышаются в понедельник благодаря надеждам на продвижение торговых переговоров Вашингтона и Пекина.

Министр финансов США Скотт Бессент назвал переговоры с представителями Китая в Швейцарии, состоявшиеся в минувшие выходные, __""продуктивными""__. Он отметил __""существенный прогресс""__, достигнутый сторонами, и пообещал сообщить детали в понедельник.

Стоимость июльских фьючерсов на сорт Brent на лондонской бирже ICE Futures по данным на 8:10 мск составляет $64,33 за баррель, что на $0,42 (0,66%) выше, чем на закрытие предыдущих торгов. 

Фьючерсы на нефть WTI на июнь на электронных торгах Нью-Йоркской товарной биржи подорожали к этому времени на $0,47 (0,77%), до $61,49 за баррель. 

@ifax_go"
2025-05-12 05:44:24,"🇺🇸**Dow Jones и S&P 500 завершили торги в пятницу снижением**

Dow Jones Industrial Average и S&P 500 снизились по итогам в пятницу, Nasdaq Composite практически не изменился.

Трейдеры заняли осторожную позицию перед началом торговых переговоров США и Китая. Появившаяся в четверг информация о достижении Вашингтоном предварительного соглашения по торговле с Лондоном повысила надежды инвесторов на быстрое заключение Штатами сделок и с рядом других стран.

Лидерами снижения среди компонентов Dow Jones в пятницу стали акции Amgen Inc. (-2,3%), Merck & Co. Inc. (-2,2%), Salesforce Inc. (-1,5%), International Business Machines Corp. (-1,3%), UnitedHealth Group Inc. (-1,3%).

Лидером роста стали бумаги Boeing Co. (+1,6%). Днем ранее министр торговли США Говард Латник сообщил, что соглашение с Великобританией предусматривает покупку британской стороной самолетов Boeing на $10 млрд.

🔻Индекс Dow Jones по данным на закрытие рынка в пятницу опустился на 0,29% и составил 41249,38 пункта.

🔻Значение S&P 500 уменьшилось на 0,07% - до 5659,91 пункта.

🔺Nasdaq увеличился на 0,78 пункта, составив 17928,92 пункта.

@ifax_go"
2025-05-08 07:11:39,"🇷🇺**Рынок акций РФ открылся в основную сессию ростом индексов МосБиржи и РТС на 1,1%**

Рынок акций РФ на старте торгов основной сессии на МосБирже в четверг растет на фоне улучшения внешней конъюнктуры, данных Росстата о замедлении инфляции в России, а также в ожидании геополитических и экономических новостей. Индексы МосБиржи и РТС за минуту торгов выросли на 1,1%, лидируют бумаги ""Газпрома"" (+2,8%), АФК ""Система"" (+2,3%), ""НОВАТЭКа"" (+1,9%).

К 10:01 МСК индекс МосБиржи составил 2863,42 пункта (+1,1%), индекс РТС - 1115,62 пункта (+1,1%); цены большинства ""голубых фишек"" на Мосбирже выросли в пределах 1,6%.

Официальный курс доллара США, установленный ЦБ РФ с 8 мая, составляет 80,8612 руб. (-10,32 копейки).

@ifax_go"
2025-05-08 06:08:21,"🇺🇸**Уолл-стрит закрылась в плюсе после заседания Федрезерва**

Американские фондовые индексы выросли по итогам торгов в среду, инвесторы оценивали новости компаний и результаты заседания Федеральной резервной системы (ФРС).

Федрезерв сохранил процентную ставку по федеральным кредитным средствам (federal funds rate) в диапазоне 4,25-4,5% годовых по итогам завершившегося в среду заседания. Решение сохранить ставку было принято единогласно всеми членами FOMC и совпало с ожиданиями большинства аналитиков и экономистов.

В пресс-релизе по итогам майского заседания отмечается, что резкие колебания показателей внешней торговли оказали влияние на последние данные, однако они по-прежнему свидетельствуют о том, что __""экономическая активность продолжает повышаться уверенными темпами""__.

Председатель ФРС Джером Пауэлл в ходе пресс-конференции заявил, что регулятор находится в __""хорошем положении""__ для того, чтобы дождаться большей ясности в том, что касается внешнеторговой политики Белого дома и ее влияния на американскую экономику.

🔺Dow Jones повысился на 0,7% и составил 41113,97 пункта. Акции Walt Disney Co. подорожали по итогам торгов на 10,8% - максимально в составе индекса.

🔺S&P 500 увеличился на 0,43% - до 5631,28 пункта.

🔺Nasdaq прибавил 0,27%, поднявшись до 17738,16 пункта.

@ifax_go"
2025-05-07 17:19:56,"**Краткий обзор экономической повестки дня:**

🔹 Акционеры ПАО ""Таттелеком"" на годовом собрании 29 апреля решили направить на выплату дивидендов за 2024 год 50% чистой прибыли по РСБУ из расчета 0,03775 рубля на акцию.

🔹 Структура ПАО ""Софтлайн"" выкупила с рынка 1 млн акций компании в течение недели - для финансирования M&A-сделок и обеспечения опционных программ мотивации сотрудников.

🔹 Минфин РФ с 13 мая по 5 июня планирует покупать иностранную валюту/золото в рамках бюджетного правила на 41,6 млрд рублей, ежедневный объем операций составит эквивалент 2,3 млрд рублей.

🔹 Консолидированная выручка (неаудированные результаты) ПАО ""Группа Аренадата"" в I квартале текущего года составила 619 млн рублей, что на 22% больше аналогичного показателя 2024 года.

🔹 Акционеры МКПАО ""МД Медикал Груп"" на годовом собрании утвердили дивиденды за 2024 год в размере 22 рубля на обыкновенную акцию.

🔹 Темп роста ВВП РФ в I квартале 2025 года с исключением календарного фактора, по оценке Минэкономразвития, составил 2,3% в годовом выражении, говорится в пресс-релизе правительства по итогам совещания у вице-премьера Александра Новака по экономическим вопросам.

🔹 Инфляция в РФ с 29 апреля по 5 мая составила 0,03%, годовая замедлилась до 10,2%, сообщил в среду Росстат.

#итогидня
@ifax_go"
2025-05-07 16:29:08,"**Что подорожало и подешевело в России с 29 апреля по 5 мая (по данным Росстата):**

**Инфляция** в РФ с 29 апреля по 5 мая составила 0,03%, годовая замедлилась до 10,2%.

🔺**Подорожало: **

🥩Баранина, мясо кур, маргарин - на 0,9%. 

🐟Рыба мороженая, свинина - на 0,5%. 

🥛Сметана, творог, сухие молочные смеси для детского питания, хлеб ржаной, соль поваренная - на 0,3%.
 
🍞Хлеб пшеничный - на 0,2%. 

🧅Лук репчатый - на 6,9%, капуста белокочанная - на 4,5%, свекла столовая - на 4,3%, морковь - на 3,7%, картофель - на 1,7%, яблоки - на 1,2%. 

🪥Щетки зубные - на 0,7%, пасты зубные - на 0,5%. 

🚗Новые легковые автомобили иностранных марок - на 0,2%. 

🛢Бензин автомобильный и дизельное топливо - на 0,1%. 

🚍Тарифы на проезд в городском автобусе - на 0,8%, в троллейбусе - на 0,1%. 

🔻**Подешевело: **

🥚Яйца куриные - на 1,4%. 

🍝Вермишель - на 0,6%. 

🥫Консервы мясные для детского питания - на 0,3%. 

🌭Сосиски, сардельки, рис - на 0,2%. 

🧈Масло подсолнечное - на 0,1%. 

🥒Цены на плодоовощную продукцию в среднем снизились на 0,3%, в том числе: огурцы - на 8,0%, помидоры - на 3,9%, бананы - на 1,1%. 

🧼Мыло хозяйственное - на 0,2%. 

📱Смартфоны - на 1,5%, телевизоры - на 1,2%. 

#Росстат
@ifax_go"
2025-05-07 16:02:26,"🇷🇺**Рост рынка акций РФ в среду сдерживала слабая нефть и приближение выходных**

Рынок акций РФ в среду продолжил коррекционный рост в ожидании геополитических и экономических новостей, покупателей сдерживало приближение выходных, слабая нефть, а также неопределенность относительно мирного урегулирования конфликта вокруг Украины. Индекс МосБиржи превысил 2830 пунктов, лидировали в росте акции ""ФосАгро"" (+3,7%), ""НОВАТЭКа"" (+2,6%), ""Группы компаний ПИК"" (+2,5%).

По итогам основных торгов индекс МосБиржи составил 2833,09 пункта (+0,5%, утром индекс опускался в район 2790 пунктов), индекс РТС - 1103,72 пункта (+0,6%); цены большинства ""голубых фишек"" на Мосбирже выросли в пределах 2,3%.

Официальный курс доллара США, установленный ЦБ РФ с 8 мая, составил 80,8612 руб. (-10,32 копейки).

@ifax_go"
2025-05-07 15:04:39,"🛢**Brent подешевела до $61,77 за баррель**

Цены на нефть начали снижаться вечером в среду, инвесторы оценивают новости о китайско-американских переговорах и данные о запасах нефти и нефтепродуктов в США.

Стоимость июльских фьючерсов на сорт Brent на лондонской бирже ICE Futures по данным на 17:47 мск опускается на $0,38 (0,61%), до $61,77 за баррель.

Фьючерсы на нефть WTI на июнь на Нью-Йоркской товарной бирже подешевели к этому времени на $0,34 (0,58%), до $58,75 за баррель.

@ifax_go"
2025-05-07 14:37:05,"🔻**Запасы нефти в США снизились на 2,03 млн баррелей**

Коммерческие запасы нефти в США на прошлой неделе сократились на 2,032 млн баррелей, говорится в еженедельном докладе министерства энергетики.

Аналитики в среднем прогнозировали снижение на 1,7 млн баррелей, по данным Trading Economics.

Тем временем товарные запасы бензина на неделе, завершившейся 2 мая, выросли на 188 тыс. баррелей, дистиллятов - снизились на 1,107 млн баррелей.

Эксперты ожидали снижения запасов бензина на 1,5 млн баррелей, дистиллятов - на 1,4 тыс. баррелей.

@ifax_go"
2025-05-07 14:28:22,"💵💶**Официальные курсы ЦБ РФ с 8 мая - 80,8612 руб./$1 и 92,1439 руб.****/EUR1**

@ifax_go"
2025-05-07 13:47:17,"🇺🇸**Индексы США растут в начале торгов**

Американские фондовые индексы растут в начале торгов в среду в преддверии подведения итогов заседания Федеральной резервной системы (ФРС).

Акции Walt Disney Co. дорожают на 9,4% в начале торгов. Крупнейшая в мире компания в сфере развлечений и медиа получила чистую прибыль во втором финансовом квартале, а ее скорректированная прибыль и выручка превзошли ожидания аналитиков.

Рыночная стоимость Uber Technologies снижается на 6,5%. Выручка компании, предоставляющей услуги заказа такси и доставки еды, в первом квартале не оправдала прогнозов рынка, хотя и позволила зафиксировать чистую прибыль против убытка годом ранее.

🔺Dow Jones к 17:38 мск повысился на 0,4% и составил 40994,15 пункта.

🔺S&P 500 увеличился на 0,15% - до 5615,35 пункта.

🔺Nasdaq прибавил 0,05% и составил 17698,5 пункта.

@ifax_go"
2025-05-07 12:18:40,"**""Газпром нефть"" разместила два выпуска облигаций на 162,5 млрд рублей**

""Газпром нефть"" завершила размещение двухлетнего флоатера серии 003P-14R объемом 42,5 млрд рублей и пятилетних дисконтных облигаций серии 003P-15R объемом 120 млрд рублей, сообщила компания на ленте раскрытия информации.

Сбор заявок на выпуски прошел 28 апреля.

По флоатеру предусмотрены ежемесячные купоны, рассчитываемые как сумма доходов за каждый день купонного периода исходя из ключевой ставки + спред в размере 200 б.п.

Цена размещения дисконтных облигаций серии 003P-15R с учетом дисконта составила 50% от номинала (номинал облигаций - 1 тыс. рублей). Ставка ежемесячных купонов установлена на уровне 2% годовых.

Рейтинговые агентства АКРА и ""Эксперт РА"" присвоили эмиссиям кредитные рейтинги на уровне ААA(RU) и ruAAA соответственно.

@ifax_go"
2025-05-07 12:01:32,"**🔻Золото дешевеет на 0,75% в ожидании решения ФРС**

Фьючерсы на золото дешевеют в среду на оптимизме по поводу переговоров США и Китая, а также в ожидании итогов майского заседания Федеральной резервной системы (ФРС).

Котировки июньских фьючерсов на золото на бирже Comex к 14:42 мск понизились на 0,75% - до $3397 за тройскую унцию.

Министр финансов США Скотт Бессент сообщил накануне вечером, что встретится с представителями КНР в Швейцарии позднее на этой неделе. Это повышает надежды на снижение напряженности в отношениях двух стран и снижает спрос на защитные активы, включая золото.

Также рынок ждет решения Федрезерва по ставке, которое будет объявлено в 21:00 мск. 

Сдерживает падение цен на золото конфликт между Индией и Пакистаном, обострившийся после того, как 22 апреля на севере Индии группа боевиков открыла огонь по людям в месте большого скопления туристов.

@ifax_go"
2025-05-07 11:07:52,"**Акционеры УК сети клиник ""Мать и дитя"" утвердили дивиденды за 2024 год в размере 22 рубля на акцию**

Акционеры МКПАО ""МД Медикал Груп"" (МДМГ, управляет сетью клиник ""Мать и дитя"") на годовом собрании утвердили дивиденды за 2024 год в размере 22 рубля на обыкновенную акцию, говорится в сообщении компании.

Суммарно компания направит на выплату дивидендов за 2024 год 1,7 млрд рублей, или более 60% консолидированной чистой прибыли группы по МСФО.

Дата закрытия реестра для получения дивидендов - 19 мая 2025 года.

В 2024 году МДМГ уже трижды платила дивиденды: за I квартал (141 рубль на акцию, суммарно - порядка 10,6 млрд рублей), за I полугодие (22 рубля на акцию, суммарно - 1,7 млрд рублей) и за 9 месяцев (20 рублей на акцию, на сумму 1,5 млрд рублей).

@ifax_go"
2025-05-07 10:29:36,"**Выручка ""Группы Аренадата"" в I квартале 2025 года выросла на 22%**

Консолидированная выручка (неаудированные результаты) ПАО ""Группа Аренадата"" в I квартале текущего года составила 619 млн рублей, что на 22% больше аналогичного показателя 2024 года, говорится в сообщении компании.

__""Финансовые результаты первых трех месяцев подтверждают наши ожидания по распределению выручки между кварталами, а отсутствие долговой нагрузки и запасы ликвидности свидетельствуют о возможности реализации стратегии роста в сочетании с выплатой дивидендов""__, - отметил гендиректор ""Группа Аренадата"" Максим Пустовой, слова которого приводятся в сообщении.

При этом в материалах компании отмечается, что в текущем году менеджмент прогнозирует более выраженную сезонность бизнеса - ожидается, что в годовом обороте доля выручки за I квартал текущего года окажется на 1-2 п.п. ниже аналогичного показателя прошлого года. При этом на III-IV кварталы придется более 70% годового дохода.

По итогам отчетного периода показатели скорректированной OIBDA и OIBDAC имеют отрицательное значение - соответственно, минус 575 млн рублей (минус 252 млн рублей годом ранее) и минус 588 млн рублей (минус 270 млн рублей).

@ifax_go"
2025-05-07 09:04:35,"**Минфин РФ с 13 мая вернется к покупке валюты/золота по бюджетному правилу**

Минфин РФ с 13 мая по 5 июня планирует покупать иностранную валюту/золото в рамках бюджетного правила на 41,6 млрд рублей, ежедневный объем операций составит эквивалент 2,3 млрд рублей, говорится в сообщении министерства.

С 7 апреля по 12 мая Минфин продавал валюту и золото на 35,9 млрд рублей, ежедневный объем операций составлял эквивалент 1,6 млрд рублей.

Минфин ожидает недополученные нефтегазовые доходы федерального бюджета в мае на сумму 12,3 млрд рублей. Отклонение фактически полученных нефтегазовых доходов от ожидаемого месячного объема по итогам апреля составило 53,9 млрд рублей. Положительная корректировка обусловлена преимущественно ростом фактических поступлений по налогу на дополнительный доход от добычи углеводородного сырья по сравнению с прогнозными значениями.

@ifax_go"
2025-05-07 07:10:48,"**Рубль лишь незначительно понижается в паре с юанем на старте малоактивных торгов среды перед праздничными выходными**

По итогам первой минуты торгов курс юаня составил 11,241 руб. (+0,6 коп. к уровню предыдущего закрытия). Китайская валюта при этом оказалась на 2,55 коп. выше уровня действующего официального курса.

@ifax_go"
2025-05-07 07:10:15,"**🇷🇺Рынок акций РФ открылся в основную сессию снижением индексов МосБиржи и РТС на 0,8%**

Рынок акций РФ на старте торгов основной сессии на МосБирже в среду возобновил снижение в условиях сохраняющейся неопределенности относительно мирного урегулирования конфликта вокруг Украины, в то время как внешние фондовые площадки подают смешанные сигналы и дорожает нефть в ожидании торговых переговоров США и Китая. Индексы МосБиржи и РТС за минуту торгов просели на 0,8%, причем первый не удержал рубеж 2800 пунктов; лидируют в снижении акции ""Северстали"" (-1,5%), ""Группы компаний ПИК"" (-1,5%), ""Роснефти"" (-1,4%).

К 10:01 МСК индекс МосБиржи составил 2796,88 пункта (-0,8%), индекс РТС - 1088,22 пункта (-0,8%); цены большинства ""голубых фишек"" на МосБирже снизились в пределах 1,4%.

Официальный курс доллара США, установленный ЦБ РФ с 7 мая, составляет 80,9644 руб. (-94,93 копейки).

@ifax_go"
2025-05-07 06:16:24,"**Индекс PMI сферы услуг РФ в апреле не изменился по сравнению с мартом**

Индекс PMI сферы услуг России в апреле 2025 года остался неизменным по сравнению с мартовским значением и вновь составил 50,1 пункта, говорится в материалах исследования S&P Global.

Последние данные указали на практически неизменные уровни выпуска по сравнению с прошлым месяцем.

Сводный индекс объемов производства, отслеживающий активность и в обрабатывающих отраслях, и в сфере услуг РФ, в апреле составил 49,8 пункта по сравнению с 49,1 пункта в марте.

@ifax_go"
2025-05-07 05:56:56,"🛢**Brent подорожала до $62,69 за баррель**

Цены на нефть продолжают повышаться в среду после подъема более чем на 3% по итогам предыдущей сессии.

Поддержку рынку оказывают новости о том, что США и Китай договорились начать торговые переговоры, они повышают надежды на снижение напряженности в отношениях двух стран. Министр финансов США Скотт Бессент накануне вечером заявил, что встретится с представителями КНР в Швейцарии позднее на этой неделе.

Стоимость июльских фьючерсов на сорт Brent на лондонской бирже ICE Futures по данным на 8:15 мск составляет $62,69 за баррель, что на $0,54 (0,87%) выше, чем на закрытие предыдущих торгов. 

Фьючерсы на нефть WTI на июнь на электронных торгах Нью-Йоркской товарной биржи подорожали к этому времени на $0,59 (1%), до $59,68 за баррель. 

@ifax_go"
2025-05-07 05:46:09,"**🇺🇸Фондовые индексы США снизились вторые торги подряд**

Американские фондовые индексы во вторник снизились по итогам второй сессии подряд, инвесторы оценивали статистику и корпоративные отчетности.

Подешевели бумаги Nvidia Corp. - на 0,25%, Boeing Co. - на 0,3%, Apple Inc. - на 0,2%, Microsoft Corp. и Amazon.com Inc. - на 0,7%, Alphabet Inc. - на 0,6%, UnitedHealth Group - на 2,5%, Goldman Sachs Group - на 1,8%, JPMorgan Chase & Co. - на 1,3%.

🔻Dow Jones во вторник снизился на 0,95% и составил 40829 пунктов.

🔻Значение S&P 500 по итогам торгов опустилось на 0,77% - до 5606,91 пункта.

🔻Индекс Nasdaq уменьшился на 0,87% и завершил сессию на отметке 17689,66 пункта.

@ifax_go"
2025-05-06 17:19:57,"**Краткий обзор экономической повестки дня:**

🔹 ""Циан"" редомицилирует в РФ кипрскую Cian Plc - бывшую холдинговую компанию группы.

🔹 ЦБ РФ в рамках исполнения решения суда перевел почти 1,9 млрд евро со счета Райффайзенбанка на счет МКАО ""Распериа"", говорится в пресс-релизе австрийского Raiffeisen Bank International AG (RBI).

🔹 Акционеры МКПАО ""Т-Технологии"" утвердили финальные дивиденды за 2024 год в размере 32 рубля на одну обыкновенную акцию.

🔹 Совет директоров ПАО ""ВУШ Холдинг"" рекомендовал годовому собранию акционеров принять решение не выплачивать дивиденды, перенести рассмотрение этого вопроса на IV квартал.

🔹 Министерство финансов России 7 мая проведет аукцион по продаже ОФЗ-ПД серии 26233 в объеме остатков, доступных для размещения.

🔹 Совет директоров ""ФосАгро"" 15 мая рассмотрит финансовые результаты за I квартал 2025 год.

🔹 Менять требования по репатриации и продаже валютной выручки экспортерами сейчас не имеет смысла, заявил министр финансов РФ Антон Силуанов.

#итогидня
@ifax_go"
2025-05-06 16:03:37,"🗣**Решение задачи роста капитализации рынка невозможно без выхода на биржу госкомпаний - Силуанов**

__""Достаточно амбициозная задача. И, действительно, как раз предложение о том, чтобы наши госкомпании выходили на рынок - без этого невозможно решить поставленные цели"",__ - сказал министр финансов РФ Антон Силуанов журналистам на брифинге во вторник.

Согласно опубликованному в мае 2024 года указу президента РФ, капитализация российского фондового рынка к 2030 г. должна вырасти не менее чем до 66% ВВП.

По словам министра, источником спроса для рынка могут по мере смягчения денежно-кредитной политики стать средства с депозитов. __""Деньги с депозитов могут перетекать в строительный сектор на улучшение жилищных условий и на финансовый рынок. В этом мы видим источники для того, чтобы развивать финансовый сектор. Вопрос, откуда появятся новые размещения?""__, - отметил Силуанов.

__""Новых крупных компаний (на бирже - ИФ) без того, чтобы продать часть организаций с госучастием, наверное, столько не появится. Если появятся, то небольшие компании, и тоже слава богу. А если обеспечить показатели, которые поставил в задачу президент, без госкомпаний это невозможно"",__ - подчеркнул министр.

@ifax_go"
