Дата,Текст
2025-03-06 17:24:54,"**Краткий обзор экономической повестки дня:**

🔹 Банк ""Санкт-Петербург"" в 2024 году увеличил чистую прибыль по МСФО на 7,3% к показателю 2023 года - до 50,8 млрд рублей.

🔹 ""Московская биржа"" по итогам 2024 года получила 79,2 млрд рублей чистой прибыли по МСФО, что на 30,3% больше, чем в 2023 году (60,77 млрд рублей).

🔹 Выручка ПАО ""Диасофт"" по итогам 9 месяцев 2024 финансового года (завершился 31 декабря 2024 года) составила 8,1 млрд рублей, что на 20% больше аналогичного показателя 2023 года.

🔹 Чистая прибыль ПАО ""Юнипро"" по МСФО в 2024 г. выросла на 44,8% по сравнению с 2023 г., до 31,93 млрд руб.

🔹 Руководство ПАО ""Диасофт"" рассматривает возможность проведения допэмиссии акций в размере 2% от выпуска ценных бумаг.

🔹 Банк России включил ""Компанию Брокеркредитсервис (БКС)"" в реестр операторов информационных систем (ОИС), в которых осуществляется выпуск цифровых финансовых активов.

🔹 Совет директоров МКПАО ""Яндекс"" 11 марта планирует рассмотреть вопрос о распределении прибыли и рекомендации по дивидендам за 2024 год.

🔹 Европейский центральный банк ожидаемо понизил все три основные процентные ставки на 25 базисных пунктов (б.п.) по итогам мартовского заседания, завершившегося в четверг.

#итогидня
@ifax_go"
2025-03-06 16:00:24,"🛢**Brent подешевела до $69,1 за баррель**

Котировки фьючерсов на эталонные сорта нефти перешли к снижению после роста в начале сессии в четверг.

Стоимость майских фьючерсов на сорт Brent на лондонской бирже ICE Futures по данным на 18:33 мск составляет $69,1 за баррель, что на $0,2 (0,29%) ниже, чем на закрытие предыдущих торгов.

Фьючерсы на нефть WTI на апрель на торгах Нью-Йоркской товарной биржи подешевели на $0,38 (0,59%), до $65,92 за баррель.

@ifax_go"
2025-03-06 15:58:30,"🇷🇺**Рынок акций РФ просел ниже 3210п по индексу МосБиржи на геополитических опасениях**

Рынок акций РФ в четверг снизился из-за вернувшихся распродаж на фоне сомнений в скором урегулировании конфликта вокруг Украины, а также ожиданий пролонгации жесткой монетарной политики ЦБ РФ; фактором давления выступила и подешевевшая из-за торговых войн нефть. Индекс МосБиржи опустился ниже 3210 пунктов, лидерами отката и оборотов торгов выступили акции ""Юнипро"" (-15,1%) после выхода годового отчета по МСФО, где отражены планы предстоящих высоких капзатрат компании.

По итогам основных торгов индекс МосБиржи составил 3207,7 пункта (-1,7%, днем индекс опускался ниже 3190 пунктов), индекс РТС - 1128,13 пункта (-1,5%); цены большинства ""голубых фишек"" на Мосбирже снизились в пределах 3,6%.

Официальный курс доллара США, установленный ЦБ РФ с 7 марта, составил 89,5724 руб. (-21,54 копейки).

@ifax_go"
2025-03-06 15:43:49,"**Динамика платежей говорит о сохранении высокого роста экономики - ЦБ РФ**

Увеличение финансовых потоков в феврале говорит о сохранении роста экономики на высоком уровне, говорится в комментарии ЦБ РФ.

Значительное увеличение финансовых потоков по широкому кругу отраслей указывает на их достаточную обеспеченность финансовыми ресурсами для ведения хозяйственной деятельности, отмечает Банк России.

В феврале 2025 года объем входящих платежей, проведенных через платежную систему ЦБ, ускорил рост: поступления были на 9,5% выше среднего уровня IV квартала 2024 года (на 8,8% в январе). Без учета добычи, нефтепродуктов и государственного управления входящие платежи увеличились на 15,9% (на 11,4% в январе).

В феврале рост зафиксирован во всех группах отраслей, кроме отраслей государственного спроса, где поступления снизились на 10%. __""Последнее косвенно указывает на возвращение темпов расходования средств бюджета к нормальной сезонности после всплеска в январе"",__ - отмечает ЦБ.

@ifax_go"
2025-03-06 15:12:18,"**🇺🇸Фондовые индексы США начали торги падением вслед за акциями чипмейкеров**

Американские фондовые индексы начали торги существенным снижением вслед за падением котировок акций производителей полупроводниковой продукции.

Кроме того, инвесторы оценивают опубликованные в четверг статданные.

Цена акций Marvell Technology рухнула почти на 20%. Компания, выпускающая телекоммуникационное оборудование и чипы, получила скорректированную прибыль в ноябре-январе практически на уровне ожиданий аналитиков, а также дала прогноз на текущий финквартал, который совпал с оценками экспертов. Инвесторы ждали большего, отмечает MarketWatch.

Стоимость других чипмейкеров также снижается, в том числе Nvidia Corp. - на 3,2%, Broadcom - на 4,9%.

🔻Dow Jones к 18:04 мск уменьшился на 1% и составлял 42598,12 пункта. Среди компонентов индекса растут котировки акций только Verizon Communications Inc. - на 0,4%.

🔻Значение S&P 500 с открытия рынка снизилось на 1,2% - до 5775,6 пункта.

🔻Индекс Nasdaq опустился на 1,3% - до 18306,48 пункта.

@ifax_go"
2025-03-06 14:28:05,"💵💶**Официальные курсы ЦБ РФ с 7 марта - 89,5724 руб./$1 и 96,5975 руб.****/EUR1**

@ifax_go"
2025-03-06 14:25:35,"**🗣Лагард допустила, что рост оборонных расходов ускорит инфляцию в еврозоне**

Ожидаемое увеличение государственных расходов на оборону и инфраструктурные проекты может поддержать экономический рост еврозоны, однако в то же время привести к ускорению инфляции, заявила глава Европейского центрального банка (ЕЦБ) Кристин Лагард в ходе пресс-конференции по итогам мартовского заседания.

Лагард подчеркнула, что повышенная геополитическая неопределенность также несет в себе риски для инфляции и роста экономики.

В частности, неопределенность сдерживает инвестиции в еврозоне и негативно влияет на европейский экспорт. Влияние этого фактора на инфляцию может оказаться как повышательным, так и понижательным.

@ifax_go"
2025-03-06 13:26:53,"**🇪🇺ЕЦБ снизил процентные ставки на 25 б.п.**

Европейский центральный банк (ЕЦБ) ожидаемо понизил все три основные процентные ставки на 25 базисных пунктов (б.п.) по итогам мартовского заседания, завершившегося в четверг.

Как говорится в сообщении регулятора, ставка по депозитам теперь составляет 2,5%, ставка основных операций рефинансирования (main refinancing operations, MRO) - 2,65%, ставка по маржинальным кредитам - 2,9%.

Решение совпало с ожиданиями аналитиков и участников рынка.

__""Денежно-кредитная политика становится существенно менее ограничительной по мере того, как снижающиеся процентные ставки уменьшают стоимость новых заимствований для компаний и домохозяйств"",__ - говорится в пресс-релизе по итогам заседания.

@ifax_go"
2025-03-06 13:15:23,"🗓**СД ""Яндекса"" 11 марта рассмотрит вопрос о дивидендах-2024**

Совет директоров МКПАО ""Яндекс"" 11 марта планирует рассмотреть вопрос о распределении прибыли и рекомендации по дивидендам за 2024 год, говорится в сообщении компании.

Ранее менеджмент ""Яндекса"" планировал вынести на рассмотрение совета директоров рекомендацию по дивидендам за 2024 год в размере 80 рублей на акцию.

Совет директоров компании также планирует рассмотреть вопрос об утверждении программы и проспекта биржевых облигаций серии 001Р.

О параметрах программы пока не сообщается.

Помимо этого, в повестку включены вопросы об определении даты годового собрания акционеров, предварительном утверждении годового отчета, увеличении уставного капитала через допэмиссию для реализации программы мотивации и другие вопросы.

@ifax_go"
2025-03-06 11:32:13,"**Подразделение Alibaba выпустило ИИ-модель, сопоставимую с DeepSeek**

Qwen, подразделение китайской Alibaba в сфере искусственного интеллекта, выпустило ИИ-модель QwQ-32B, говорится в сообщении Qwen в соцсети X (бывшая Twitter).

Разработчик позиционирует QwQ-32B как конкурента выпущенной в январе модели R1 другой китайской компании - DeepSeek.

Модель Qwen сопоставима по качеству с R1, хотя насчитывает всего 32 млрд параметров против 671 млрд у последней (активированы из них 37 млрд), отмечает компания в блоге на сайте GitHub.

Ранее сообщалось, что R1 сопоставима по качеству с технологиями OpenAI, разработчика ChatGPT. При этом стоимость ее обучения составила менее $6 млн, тогда как компании Кремниевой долины тратят на аналогичный процесс миллиарды долларов.

Акции Alibaba подорожали на 8,4% по итогам торгов в Гонконге в четверг.

@ifax_go"
2025-03-06 11:12:27,"**Мосбиржа ждет роста операционных расходов в 2025 году на 20-30%**

""Московская биржа"" прогнозирует рост операционных расходов в 2025 году на 20-30% по сравнению с прошлым годом, говорится в ее презентации к конференц-звонку по финансовым результатам за 2024 год.

Капитальные расходы в 2025 году ожидаются в диапазоне 14-16 млрд рублей.

Операционные расходы Мосбиржи по итогам 2024 года выросли на 61,4%, до 46,3 млрд рублей. В четвертом квартале они увеличились на 26,7% (до 12,55 млрд рублей), в основном за счет роста трат на маркетинг, персонал и техобслуживание.

@ifax_go"
2025-03-06 10:45:14,"**Компания - создатель мессенджера Discord находится на ранней стадии переговоров с банками о выходе на биржу, пишет Financial Times со ссылкой на источники**

Discord рассматривала IPO еще в 2021 году, по данным осведомленных источников FT. Однако многие технологические компании и инвесторы поставили связанные с выходом на биржу планы на паузу в связи с политической и рыночной неопределенностью.

В текущем году ситуация должна измениться на фоне снижения процентных ставок и более дружественной к техсектору политики властей США, отмечает газета.

@interfaxonline"
2025-03-06 10:28:19,"**ЦБ внес ""дочку"" ""БКС Холдинга"" в реестр операторов ЦФА-платформ**

Банк России включил ""Компанию Брокеркредитсервис (БКС)"" в реестр операторов информационных систем (ОИС), в которых осуществляется выпуск цифровых финансовых активов (ЦФА), говорится в сообщении ЦБ.

ООО ""Компания БКС"" предоставляет услуги розничного брокерского бизнеса под брендом ""БКС Мир инвестиций"". Компания входит в ""БКС Холдинг"", которому также принадлежат одноименный банк, страховая компания и другие активы.

Платформа БКС стала первой, зарегистрированной регулятором в этом году. В конце 2024 года заявку на включение в реестр также подавал Банк ""Синара"", сообщал директор по развитию ЦФА банка Илья Хабаров.

@ifax_go"
2025-03-06 10:24:19,"**Аналитики ГПБ считают, что укрепление рубля не будет устойчивым**

Текущее укрепление рубля не будет устойчивым, снижение экспортных цен в феврале будет способствовать ослаблению валютного курса на горизонте ближайших трех месяцев, считает старший аналитик Центра экономического прогнозирования Газпромбанка Дарья Тарасенко.

На горизонте 3-6 месяцев банк ожидает возврат курса рубля к уровням вблизи 100 руб. за долл., отмечается в обзоре.

Официальный курс рубля в феврале укрепился на 10,5% (в отдельные дни опускался ниже 86 руб./долл.), отмечают аналитики ГПБ.

__""Укрепление рубля было ожидаемым, исходя из динамики экспортных цен, однако масштабы укрепления рубля превзошли прогнозы: ожидалось, что валютный курс будет находиться в диапазоне 90-95 руб./долл."",__ - подчеркивают эксперты.

@ifax_go"
2025-03-06 09:34:56,"**""Диасофт"" планирует допэмиссию акций на 2% от капитала**

Руководство ПАО ""Диасофт"" рассматривает возможность проведения допэмиссии акций в размере 2% от выпуска ценных бумаг, говорится в сообщении компании.

Средства будут направлены на расширение инвестиций в разработку продуктов, уточняет компания.

В ближайшее время предложения будут представлены совету директоров.

__""Генеральный директор и ключевые акционеры компании выражают свое желание принять значительное участие в размещении акций""__, - говорится в сообщении.

@ifax_go"
2025-03-06 08:49:53,"**Число физлиц с брокерскими счетами на Мосбирже в феврале выросло на 471 тыс.**

Количество физлиц, имеющих брокерские счета на ""Московской бирже"", по итогам февраля 2025 года увеличилось на 471 тыс. и достигло 35,98 млн человек, сообщается в пресс-релизе биржи.

➖Частные лица увеличили число открытых счетов до 66,33 млн с 65,4 млн по итогам января.

➖Объем инвестиций физлиц в облигации на фондовом рынке Мосбиржи в феврале достиг рекордных 224,7 млрд рублей. Из них в корпоративные бумаги вложено 166,7 млрд рублей, в ОФЗ и региональные облигации - 58 млрд рублей.

➖Частные инвесторы в феврале продали акций на 2,5 млрд рублей больше, чем купили. Продажи паев БПИФов превысили покупки на 62,4 млрд рублей.

➖Доля физлиц в объеме торгов акциями и паями в феврале составила 75%, облигациями - 33%.

➖Количество индивидуальных инвестиционных счетов (ИИС) за февраль выросло на 26 тыс., превысив 6 млн. 

Самыми популярными акциями в портфелях частных инвесторов в феврале были обыкновенные и привилегированные акции Сбербанка (30,8% и 6,9% соответственно), акции ""Газпрома"" (14,9%) ""ЛУКОЙЛа"" (14%), ""Роснефти"" (6,5%), ""Т-Технологий"" (6,1%), ""Яндекса"" (5,6%), привилегированные акции ""Сургутнефтегаза"" (5,3%), акции ""Норникеля"" (5,2%) и ""Полюса"" (4,7%).

@ifax_go"
2025-03-06 08:41:32,"📉**Акции ""Юнипро"" упали на 7,8% после публикации финотчета**

Акции ПАО ""Юнипро"" в ходе торгов на Московской бирже в четверг упали в цене на 7,8% (до 2,405 рубля за штуку) после публикации финансового отчета компании по МСФО за 2024 год.

@ifax_go"
2025-03-06 08:13:40,"**Чистая прибыль ""Юнипро"" по МСФО в 2024 году выросла на 44,8%**

Чистая прибыль ПАО ""Юнипро"" по МСФО в 2024 г. выросла на 44,8% по сравнению с 2023 г., до 31,93 млрд руб., говорится в отчете компании.

EBITDA увеличилась на 11%, до 49,11 млрд руб.

Выручка составила 128,25 млрд руб. (+8,1%).

Себестоимость продаж в 2024 г. повысилась на 6,5%, до 101,82 млрд руб.

Операционная прибыль составила 27,74 млрд руб. против 23,53 млрд руб. годом ранее.

@ifax_go"
2025-03-06 07:32:45,"**Выручка ""Диасофт"" по МСФО за 9 месяцев 2024 фингода выросла на 20%**

Выручка ПАО ""Диасофт"" по итогам 9 месяцев 2024 финансового года (завершился 31 декабря 2024 года) составила 8,1 млрд рублей, что на 20% больше аналогичного показателя 2023 года, говорится в сообщении компании.

EBITDA сохранилась на уровне прошлого года и составила 3,1 млрд рублей. Рентабельность по EBITDA составила 38,7%, чистая прибыль - 2,8 млрд рублей.

Законтрактованная выручка (выручка без НДС по подписанным за отчетный период договорам и рамочным соглашениям) составила 21,5 млрд рублей.

@ifax_go"
2025-03-06 07:09:54,"**Рубль утром заметно понижается в паре с юанем вслед за сильно упавшей накануне нефтью**

По итогам первой минуты торгов курс юаня составил 12,3485 руб. (+12,05 коп. к уровню предыдущего закрытия). Китайская валюта при этом оказалась на 5,95 коп. выше уровня действующего официального курса.

@ifax_go"
2025-03-06 07:09:00,"🇷🇺**Рынок акций РФ открылся в основную сессию снижением индексов МосБиржи и РТС на 1%**

Рынок акций РФ на старте торгов основной сессии на Мосбирже в четверг корректируется вниз на фоне вернувшихся сомнений в скором урегулировании конфликта вокруг Украины, а также ожиданий пролонгации жесткой монетарной политики ЦБ РФ; фактором давления выступает и просевшая из-за торговых войн нефть. Индексы МосБиржи и РТС за минуту торгов снизились на 1% к уровню закрытия основных торгов накануне; лидерами отката выступают акции металлургов и ""Газпрома"" (-1,8%).

К 10:01 МСК индекс МосБиржи составил 3230,05 пункта (-1%), индекс РТС - 1133,25 пункта (-1%); цены большинства ""голубых фишек"" на МосБирже снизились в пределах 2,5%.

Официальный курс доллара США, установленный ЦБ РФ с 6 марта, составляет 89,7878 руб. (+54,3 копейки).

@ifax_go"
2025-03-06 06:57:23,"**Чистая прибыль Мосбиржи по МСФО в 2024 году выросла на 30%**

""Московская биржа"" по итогам 2024 года получила 79,2 млрд рублей чистой прибыли по МСФО, что на 30,3% больше, чем в 2023 году (60,77 млрд рублей), говорится в сообщении торговой площадки.

В четвертом квартале чистая прибыль сократилась в годовом выражении на 13,2%, до 17,4 млрд рублей. Показатель оказался ниже консенсус-прогноза ""Интерфакса"". Опрошенные аналитики ожидали квартальную прибыль на уровне 21,8 млрд рублей.

EBITDA ""Мосбиржи"" в 2024 году выросла на 25,5%, до 103,2 млрд рублей, в IV квартале - сократилась на 13,5%, до 22,7 млрд рублей.

Скорректированная чистая прибыль в 2024 году увеличилась на 34,2%, до 80,1 млрд рублей, скорректированная EBITDA - на 29%, до 104,3 млрд рублей.

@ifax_go"
2025-03-06 06:19:14,"**Банк ""Санкт-Петербург"" в 2024 году увеличил чистую прибыль по МСФО на 7,3%**

Банк ""Санкт-Петербург"" в 2024 году увеличил чистую прибыль по МСФО на 7,3% к показателю 2023 года - до 50,8 млрд рублей, говорится в сообщении банка.

Чистая прибыль в IV квартале 2024 года составила 13,2 млрд рублей, что на 26,6% выше, чем за аналогичный период 2023 года.

Рентабельность капитала в 2024 году равнялась 27,1%, в IV квартале - 26,1%.

Чистый процентный доход в 2024 году достиг 70,6 млрд рублей, что на 39% выше показателя 2023 года (в IV квартале - 19,3 млрд рублей, рост на 20,3%).

Операционные расходы в 2024 году составили 25,9 млрд рублей, что на 9,8% выше результата за 2023 год. В IV квартале 2024 года операционные расходы равнялись 7,9 млрд рублей (рост в 1,5 раза по сравнению с аналогичным периодом 2023 года).

@ifax_go"
2025-03-06 06:04:01,"🛢**Brent подорожала до $69,75 за баррель после падения котировок днем ранее**

Цены на нефть повышаются в четверг после резкого снижения по итогам предыдущей сессии.

Стоимость майских фьючерсов на сорт Brent на лондонской бирже ICE Futures по данным на 8:20 мск составляет $69,75 за баррель, что на $0,45 (0,65%) выше, чем на закрытие предыдущих торгов. 

Фьючерсы на нефть WTI на апрель на электронных торгах Нью-Йоркской товарной биржи выросли в цене к этому времени на $0,43 (0,65%), до $66,74 за баррель.

Как Brent, так и WTI завершили торги в среду на минимумах с 10 сентября, отмечает Market Watch.

@ifax_go"
2025-03-06 05:49:37,"**🇺🇸Фондовые индексы США с среду выросли более чем на 1% вслед за акциями автопроизводителей**

Белый дом заявил, что предоставит General Motors, Ford Motor и Stellantis освобождение от импортных пошлин сроком на один месяц для автомобилей, ввозимых в страну в рамках соглашения о свободной торговле между США, Мексикой и Канадой.

Значительная часть производственных мощностей этих автомобильных компаний находится в Канаде и Мексике, в связи с чем введенные ранее президентом США Дональдом Трампом импортные пошлины на поставки из этих двух стран могли вызвать значительное повышение стоимости машин, отмечают эксперты.

Котировки акций GM подскочили на 7,2%, Ford - на 5,8%, Stellantis - на 9,2%, Tesla - на 2,6%.

Цена акций Intel Corp. опустилась на 2,4%, завершив ""в минусе"" третью сессию подряд.

🔺Dow Jones в среду вырос на 1,1% и достиг 43006,59 пункта.

🔺Значение S&P 500 увеличилось на 1,1% - до 5842,63 пункта.

🔺Индекс Nasdaq поднялся на 1,5% - до 18552,73 пункта.

@ifax_go"
2025-03-05 17:26:09,"**Краткий обзор экономической повестки дня:**

🔹 МКПАО ""Хэдхантер"" в IV квартале 2024 года получило выручку в 10,43 млрд рублей, что на 22,8% выше показателя аналогичного периода предыдущего года.

🔹 Компания Secret Technologies (ООО ""Сикрет технолоджис""), разрабатывающая решения по IT и информационной безопасности (ИБ), планирует проведение IPO, пишет газета ""Ведомости"" со ссылкой на источники.

🔹 Чистая прибыль железнодорожной группы Globaltrans Investment PLC в 2024 г. выросла на 2% к уровню 2023 г. и составила 39,4 млрд руб.

🔹 ""Полюс"" в 2024 году увеличил скорректированный показатель EBITDA на 49%, до рекордных $5,68 млрд.

🔹 Чистая прибыль МТС-банка по МСФО за 2024 год сократилась на 1% и составила 12,4 млрд рублей.

🔹 ПАО ""МТС"" в IV квартале 2024 года нарастило выручку на 13,8% - до 191,2 млрд рублей, показатель OIBDA в отчетном периоде увеличился на 6,6% - до 60,4 млрд рублей.

🔹 МКПАО ""Хэдхантер"" планирует выплату дивидендов за 2025 год, сообщил в ходе телеконференции для инвесторов и аналитиков CEO группы Дмитрий Сергиенков.

🔹 Инфляция в РФ с 25 февраля по 3 марта составила 0,15%, в годовом выражении - в районе 10,1%, сообщил в среду Росстат.

#итогидня
@ifax_go"
2025-03-05 16:40:01,"💼**В России в январе безработица выросла впервые с декабря 2023 года**

Безработица в России в январе 2025 года впервые с декабря 2023 года повысилась, поднявшись до 2,4% после того, как три месяца подряд, с октября по декабрь 2024 года, удерживалась на историческом минимуме в 2,3% (за весь период наблюдений показателя с 1991 года), следует из материалов, опубликованных в среду Росстатом.

Предыдущее значение в 2,4% было зафиксировано в июне 2024 года и сохранялось в течение четырех месяцев, до сентября прошлого года.

До этого в апреле-мае 2024 года безработица в РФ составляла 2,6%.

Рост реального размера (с поправкой на инфляцию) заработной платы в РФ в декабре 2024 года составил 11,3% в годовом выражении после повышения на 7,3% в ноябре, на 7,2% в октябре.

В целом за 2024 года реальный размер средней заработной платы вырос в РФ на 9,1% после роста на 8,2% в 2023 году. 

@ifax_go"
2025-03-05 16:35:46,"🛢**Цены на нефть теряют более 3%**

Нефть теряет в цене более 3% на торгах в среду на фоне ожиданий ослабления глобального спроса при увеличении предложения. 

Падение цен усилилось после публикации еженедельного доклада министерства энергетики США, показавшего увеличение запасов нефти в стране.

Стоимость майских фьючерсов на сорт Brent на лондонской бирже ICE Futures по данным на 19:10 мск составляет $68,76 за баррель, что на $2,28 (3,21%) ниже, чем на закрытие предыдущих торгов.

Фьючерсы на нефть WTI на апрель в ходе торгов на Нью-Йоркской товарной бирже опустились в цене к этому времени на $2,62 (3,84%), до $65,64 за баррель.

@ifax_go"
2025-03-05 16:24:40,"**Что подорожало и подешевело в России с 25 февраля по 3 марта (по данным Росстата):**

**Инфляция** в РФ с 25 февраля по 3 марта составила 0,15%, в годовом выражении - в районе 10,1%.

🔺**Подорожало:**

🐟Рыба мороженая - на 0,8%.

🥃Водка - на 0,6%.

🥛Молоко пастеризованное, вермишель - на 0,5%.

🍖Говядина, консервы мясные для детского питания, сыры твердые, полутвердые и мягкие - на 0,4%.

🍞Хлеб пшеничный и ржаной, молоко ультрапастеризованное, творог - на 0,3%.

🐑Баранина, свинина - на 0,1%.

🥔Рост цен на плодоовощную продукцию составил 0,2%, в том числе на картофель и помидоры (на 2,4%), бананы (на 1,9%), свеклу столовую и морковь (на 1,2%), капусту белокочанную (на 0,9%), яблоки (на 0,5%), лук репчатый (на 0,3%). 

🪥Пасты зубные - на 0,7%, сухие корма для домашних животных - на 0,4%.

👟Кроссовки для взрослых - на 0,7%, майки, футболки мужские - на 0,5%.

⛽️Бензин автомобильный - на 0,2%, дизельное топливо - на 0,1%.

🚌Тарифы на проезд в метро - на 0,3%, городском автобусе, троллейбусе и плата за жилье в домах государственного и муниципального жилищных фондов - на 0,1%.

🔻**Подешевело:**

🥒Огурцы - на 5,2%.

🥚Яйца куриные - на 0,8%.

🐔Мясо кур - на 0,5%.

🌾Мука пшеничная - на 0,2%.

🌻Масло подсолнечное, сахар-песок и рис - на 0,1%.

🧼Порошки стиральные - на 0,3%, мыло туалетное - на 0,1%.

📺Телевизоры - на 0,8%.

#Росстат
@ifax_go"
2025-03-05 16:02:32,"🔺**Запасы нефти в США на прошлой неделе выросли на 3,6 млн баррелей**

Коммерческие запасы нефти в США на прошлой неделе выросли на 3,614 млн баррелей - до 433,775 млн баррелей, говорится в еженедельном докладе министерства энергетики страны.

Товарные запасы бензина сократились на 1,433 млн баррелей и составили 246,838 млн баррелей.

Коммерческие запасы дистиллятов уменьшились на 1,318 млн баррелей, до 119,154 млн баррелей.

@ifax_go"
2025-03-05 15:59:36,"🇷🇺**Рынок акций РФ в среду продолжил подъем, индекс МосБиржи превысил 3260п**

Рынок акций РФ в среду продолжил подъем на ожиданиях прогресса в урегулировании конфликта вокруг Украины, а также на фоне улучшения внешней фондовой конъюнктуры. Сдерживающим фактором выступила упавшая из-за торговых войн нефть. Индекс МосБиржи поднялся выше 3260 пунктов, лидерами роста выступили акции ПАО ""Группа компаний ПИК"" (+5,2%) и ""Сургутнефтегаза"" (+2,6%).

По итогам торгов индекс МосБиржи составил 3263,62 пункта (+0,7%, днем индекс поднимался выше 3280 пунктов), индекс РТС - 1145,05 пункта (+0,1%). Цены большинства ""голубых фишек"" на Мосбирже выросли в пределах 2,2%.

Официальный курс доллара США, установленный ЦБ РФ с 6 марта, составил 89,7878 руб. (+54,3 копейки).

@ifax_go"
2025-03-05 15:30:20,"**""Борец Капитал"" выплатил купон по рублевым бондам после задержки из-за обеспечительных мер**

""Борец Капитал"", эмитент облигаций нефтесервисной компании ""Борец"", перечислил в Национальный расчетный депозитарий (НРД) 150,96 млн рублей для выплаты купона по биржевым бондам серии 001P-02, сообщила компания на ленте раскрытия информации.

Это выпуск с плавающей ставкой, купон по нему выплачивается ежемесячно.

НРД в своем сообщении подтвердил получение средств для выплаты купона.

В конце прошлой недели компания сообщила, что купон по этому выпуску не будет выплачен в срок из-за обеспечительных мер, наложенных судом в рамках иска Генпрокуратуры.

@ifax_go"
2025-03-05 15:15:36,"🇺🇸**Фондовые индексы США начали торги подъемом**

Инвесторы оценивают корпоративные новости, а также новые заявления о внешнеторговой политике США.

Автомобильный сектор растет после существенного снижения днем ранее. Так, акции General Motors подорожали на 4,8%, Ford Motor - на 3%, Tesla - на 0,3%.

Цена бумаг Freeport-McMoRan Inc. взлетела более чем на 7% на фоне повышения стоимости меди до максимума за девять месяцев из-за сообщений о том, что президент США Дональд Трамп может ввести импортные пошлины на этот металл.

Также растет стоимость Moderna Inc. - на 9,6%, Dow Inc. - на 4,7%, Caterpillar - на 1,8%, Boeing Co. - на 0,7%, Microsoft Corp. - на 0,1%.

🔺Dow Jones к 17:57 МСК увеличился на 0,1% и составлял 42560,94 пункта.

🔺Значение S&P 500 с открытия рынка выросло на 0,4% - до 5799,31 пункта.

🔺Индекс Nasdaq поднялся на 0,3% - до 18337,14 пункта.

@ifax_go"
2025-03-05 15:10:59,"**HeadHunter планирует выплату дивидендов за 2025 год **

МКПАО ""Хэдхантер"" планирует выплату дивидендов за 2025 год, сообщил в ходе телеконференции для инвесторов и аналитиков CEO группы Дмитрий Сергиенков.

__""Обязательно планируем выплату за 2025 год""__, - сказал он.

Принятая в прошлом году дивполитика HeadHunter (HH) предусматривает распределение от 60 до 100% скорректированной чистой прибыли ежегодно. При этом в декабре акционеры HH утвердили выплату спецдивиденда в 907 рублей/акция; ранее сообщалось, что если решение будет принято, группа направит на дивиденды около 100% скорр. чистой прибыли по итогам 2021-2024 гг.

При этом HH на уровне совета директоров продолжает обсуждение потенциальных промежуточных выплат, однако эту возможность Сергиенков охарактеризовал как среднесрочную цель.

По его словам, в 2024 году компания завершила бОльшую часть процессов масштабной реорганизации, однако __""по-прежнему существуют важные шаги с точки зрения распрямления структуры и действий с теми миноритариями, которые к нам переехали из-за рубежа, не обменяв акции головной компании"".__

__""Эти вопросы важные, в том числе для реализации целевой дивполитики, и мы на них сфокусированы и хотим в этом году их разрешить. И с точки зрения промежуточных платежей мы не хотели сейчас бы давать гайденс на этот год. Базово - платим раз в год согласно дивполитике, но намерение платить чаще в целом есть""__, - объяснил он.

@ifax_go"
