Дата,Текст
2025-01-15 16:20:57,"**Что подорожало и подешевело в России с 1 по 13 января (по данным Росстата):**

**Инфляция** в РФ с 1 по 13 января составила 0,67%, в годовом выражении приблизилась к 9,9%.

🔺**Подорожало:**

🥃Водка - на 3,7%.

🥚Яйца куриные - на 2,0%.

🐟Рыба мороженая - на 1,9%.

🥩Мясо кур - на 1,2%, свинина - на 0,8%, говядина - на 0,7%.

🧈Масло подсолнечное - на 1,2%, масло сливочное - на 0,9%.

🥛Сыры твердые, полутвердые и мягкие - на 1,0%, молоко ультрапастеризованное, творог - на 0,8%, молоко пастеризованное - на 0,6%.

🥖Хлеб ржаной - на 0,9%.

🍼Консервы овощные для детского питания - на 0,7%, смеси сухие молочные для детского питания - на 0,4%.

🥒Рост цен на плодоовощную продукцию составил 2,9%, в том числе на огурцы (+8,6%), лук репчатый (+2,8%), свеклу столовую (+2,7%), капусту белокочанную (+2,6%), яблоки (+2,1%), картофель (+1,9%), морковь (+1,6%), бананы (+0,5%).

🧺Мыло туалетное и спички - на 0,5%.

🚘Легковые автомобили иностранных марок - на 0,9%.

⛽️Бензин автомобильный и дизельное топливо - на 0,6%.

🚌 Выросли тарифы: на проезд в метро (+8,2%), троллейбусе (+6,0%), трамвае (+5,7%), городском автобусе (+3,7%), а также плата за жилье в домах государственного и муниципального жилищных фондов (+0,7%) и услуги по снабжению электроэнергией (+0,1%).

🔻**Подешевело:**

🍖Сосиски, сардельки - на 0,3%, колбасы вареные - на 0,2%.

🍝Макаронные изделия - на 0,3%, крупа гречневая - на 0,1%.

🧺Подгузники детские - на 1,6%, прокладки гигиенические - на 1,0%, порошки стиральные - на 0,8%, шампуни - на 0,5%.

📱Смартфоны - на 0,7%, телевизоры - на 0,6%.

#Росстат
@ifax_go"
2025-01-15 16:00:36,"🇷🇺**Рынок акций РФ просел к 2840п по индексу МосБиржи в ожидании новых санкций ЕС и статданных по инфляции**

Российский рынок акций в среду продолжил умеренное снижение из-за фиксации прибыли игроками в ожидании объявления 16-го пакета антироссийских санкций со стороны ЕС и публикации статданных по инфляции в России, от которых будет зависеть решение ЦБ относительно дальнейшей денежно-кредитной политики; фактором поддержки выступила выросшая нефть. Индекс МосБиржи опустился в район 2840 пунктов, лидировали в откате акции ""Эн+ груп"" (-3,9%), МКБ (-3,3%) и бумаги металлургов во главе с акциями ""ММК"" (-2,6%).

По итогам торгов индекс МосБиржи составил 2842,96 пункта (-0,6%), индекс РТС - 871,13 пункта (+0,03%); цены большинства ""голубых фишек"" на Мосбирже снизились в пределах 2,5%.

Официальный курс доллара США, установленный ЦБ РФ с 16 января, составил 102,8078 руб. (-63,02 копейки).

@ifax_go"
2025-01-15 15:53:07,"🛢**Brent подорожала до $80,92 за баррель**

Нефть усилила рост вечером в среду после выхода отчета ОПЕК и официальных данных о запасах в США.

Котировки мартовских фьючерсов на сорт Brent на лондонской бирже ICE Futures к 18:34 мск повысились на $1 (1,25%), до $80,92 за баррель.

Цена фьючерсов на нефть WTI на февраль на торгах Нью-Йоркской товарной биржи увеличилась к указанному времени на $1,39 (1,79%), до $78,89 за баррель.

@ifax_go"
2025-01-15 15:35:41,"🔻**Запасы нефти в США снизились на 1,96 млн баррелей за неделю**

Коммерческие запасы нефти в США на прошлой неделе уменьшились на 1,96 млн баррелей - до 412,68 млн баррелей, говорится в еженедельном докладе министерства энергетики страны.

Товарные запасы бензина выросли на 5,85 млн баррелей. Коммерческие запасы дистиллятов увеличились на 3,08 млн баррелей.

Эксперты ожидали снижения запасов нефти на 850 тыс. баррелей, увеличения запасов бензина на 2,6 млн баррелей и повышения запасов дистиллятов на 1,34 млн баррелей.

@ifax_go"
2025-01-15 15:04:20,"🇺🇸**Индексы США уверенно растут в начале торгов, Nasdaq прибавляет 2%**

Американские фондовые индексы уверенно растут в начале торгов в среду, инвесторы оценивают статданные и первые в этом сезоне отчеты крупных эмитентов.

Акции JPMorgan Chase & Co. дорожают на 0,6% в начале торгов. Крупнейший американский банк нарастил чистую прибыль в расчете на акцию и выручку в IV квартале 2024 года, причем оба показателя оказались лучше прогнозов рынка.

Goldman Sachs Group наращивает капитализацию на 5,5%. Банк увеличил чистую прибыль в минувшем квартале более чем вдвое, и результат с запасом превзошел ожидания аналитиков.

Бумаги Citigroup Inc. прибавляют в цене 4,8%. Кредитная организация вернулась к чистой прибыли в октябре-декабре, повысив выручку на 12,3%.

Котировки акций Bank of New York Mellon прибавляют 6,3% благодаря рекордным чистой прибыли и выручки по итогам 2024 года.

🔺Dow Jones к 17:50 мск повысился на 1,64% и составил 43217,43 пункта.

🔺S&P 500 увеличился на 1,67% - до 5940,72 пункта.

🔺Nasdaq прибавил 2,02% и составил 19429,73 пункта.

@ifax_go"
2025-01-15 14:47:46,"**Официальные курсы ЦБ РФ с 16 января - 102,8078 руб./$1 и 106,0971 руб.****/EUR1**

💵Официальный курс доллара США по отношению к рублю, объявленный Банком России с 16 января, составляет 102,8078 руб./$1, сообщает пресс-служба Банка России. Таким образом, стоимость рубля, выраженная в долларах, по сравнению с предыдущим днем выросла на 0,61%.

💶Официальный курс евро по отношению к рублю, объявленный Банком России с 16 января, составляет 106,0971 руб./EUR1. Таким образом, стоимость рубля, выраженная в евро, по сравнению с предыдущим днем выросла на 0,14%.

@ifax_go"
2025-01-15 13:34:34,"🇺🇸**Инфляция в США в декабре ускорилась до 2,9%**

Потребительские цены (индекс CPI) в США в декабре увеличились на 2,9% относительно того же месяца прошлого года, сообщило министерство труда страны.

Таким образом, темпы подъема ускорились по сравнению с ноябрьскими 2,7%.

Средний прогноз аналитиков для декабрьской инфляции также составлял 2,9%, по данным опросов Trading Economics и MarketWatch.

@ifax_go"
2025-01-15 12:11:21,"**🏦BNY Mellon в 2024 году получил рекордную чистую прибыль и выручку**

Bank of New York Mellon, крупнейший в мире банк-кастодиан, по итогам 2024 года получил рекордные чистую прибыль и выручку.

Как сообщается в пресс-релизе компании, прибыль составила $4,336 млрд против $3,067 млрд годом ранее. Выручка превысила $18,6 млрд по сравнению с $17,7 млрд в 2023 году.

@ifax_go"
2025-01-15 12:03:43,"🏦**JPMorgan увеличил выручку в IV квартале на 11%**

JPMorgan Chase & Co., крупнейший банк США по объему активов, увеличил чистую прибыль в расчете на акцию и выручку в четвертом квартале 2024 года, причем оба показателя оказались лучше прогнозов рынка.

Как говорится в пресс-релизе банка, чистая прибыль в октябре-декабре выросла до $14,01 млрд по сравнению с $9,31 млрд за аналогичный период предыдущего года. Показатель в расчете на акцию увеличился до $4,81 с $3,04 годом ранее.

Квартальная выручка JPMorgan повысилась на 11% в годовом выражении, до $42,77 млрд.

Аналитики, опрошенные FactSet, в среднем прогнозировали прибыль на акцию на уровне $4,09 и выручку в размере $41,9 млрд.

@ifax_go"
2025-01-15 11:36:29,"🔺**Число физлиц с брокерскими счетами на Мосбирже в 2024 году выросло на 5,4 млн**

Количество физлиц, имеющих брокерские счета на ""Московской бирже"", по итогам 2024 года увеличилось на 5,4 млн и достигло 35,1 млн человек, сообщается в пресс-релизе биржи.

➖Частные лица увеличили число открытых счетов за год на 12 млн, до 64,3 млн.

➖Сделки на фондовом рынке Мосбиржи в 2024 году заключали 10,2 млн человек (7,6 млн в 2023 году). Ежемесячно в среднем сделки заключали 3,9 млн человек (3 млн в 2023 году).

➖Частные инвесторы за год вложили в ценные бумаги на Мосбирже более 1,3 трлн рублей (+18% по сравнению с 2023 годом), в том числе в биржевые фонды - 570,6 млрд рублей, в облигации - 859,3 млрд рублей (74% - в корпоративные облигации, 26% - в ОФЗ и региональные облигации). В 2024 году россияне продали акций на 109,8 млрд рублей больше, чем купили.

➖Количество индивидуальных инвестиционных счетов (ИИС) за 2024 год увеличилось на 118 тыс., до 5,9 млн. Оборот по ИИС вырос на 400 млрд рублей, до 2,9 трлн рублей. 

➖Самыми популярными ценными бумагами в портфелях частных инвесторов на конец 2024 года стали обыкновенные и привилегированные акции Сбербанка (31% и 7% соответственно), акции ""ЛУКОЙЛа"" (15%), ""Газпрома"" (14%), ""Роснефти"" (7%), привилегированные акции ""Сургутнефтегаза"" (6%), акции ""Яндекса"" (6%), ""Т-Технологий"" (5%), ""Норникеля"" (5%) и ""Татнефти"" (4%).

@ifax_go"
2025-01-15 11:00:01,"📊**Рост прибыли компаний из S&P 500 в IV квартале был максимальным за 3 года - прогноз экспертов**

Прибыль американских компаний, акции которых входят в расчет фондового индекса S&P 500, в четвертом квартале выросла на максимальную величину за последние три года, прогнозируют эксперты.

При этом лидерами повышения выступили не технологические компании, а финансовые, сообщает MarketWatch.

Аналитики Уолл-стрит ожидают подъема прибыли в расчете на акцию крупных американских компаний в октябре-декабре на 11,7% в годовом выражении, по данным FactSet. Это может стать самым существенным приростом с четвертого квартала 2021 года. При этом в финансовом секторе предполагается повышение на 39,5%, в том числе у банков - почти втрое (на 187%).

Как отмечает FactSet, в значительной степени это обусловлено слабыми показателями банковской отрасли в конце 2023 года.

@ifax_go"
2025-01-15 09:30:56,"**ЦБ РФ зарегистрировал выпуск акций МКАО ""Скилбокс Холдинг""**

Банк России принял решение о регистрации выпуска обыкновенных акций МКАО ""Скилбокс Холдинг"", говорится в сообщении регулятора.

Выпуску ценных бумаг присвоен регистрационный номер 1-01-17014-A. Решение о регистрации принято 14 января, уточняется в сообщении.

Интернет-холдинг VK (ранее - Mail.ru Group) в 2021 году объявил о создании образовательного холдинга на базе активов из своего портфеля - Skillbox и GeekBrains. Интернет-холдинг получил 50,06% Skillbox Limited, основатели Skillbox - 22,72%, оставшиеся 14,21% - частный фонд IT-предпринимателя и сооснователя Almaz Capital Александра Галицкого. Сейчас, по данным ЕГРЮЛ, ООО ""Скилбокс"" и ООО ""Гикбреинс"" принадлежат кипрской Skillbox Holding Limited.

В марте 2024 года РБК со ссылкой на источники писала, что VK планирует IPO Skillbox. Тогда представитель Skillbox заявлял РБК, что компания не исключает возможность проведения IPO для дальнейшего укрепления лидерских позиций холдинга на российском EdТech-рынке, однако о каких-либо конкретных планах говорить преждевременно.

В декабре 2024 года VK сообщил, что рассматривает возможность проведения IPO технологической вертикали VK Tech (АО ""ВК Технологии"") на Московской бирже.

@ifax_go"
2025-01-15 09:03:54,"🛢**МЭА повысило оценку роста спроса на нефть в 2024 году до 935 тыс. б/с**

Спрос на нефть в мире в 2024 году относительно прошлого года вырос на 935 тыс. б/с, сообщается в ежемесячном отчете Международного энергетического агентства (МЭА).

Месяцем ранее оно прогнозировало данный показатель на уровне 843 тыс. б/с. Таким образом, аналитики повысили оценку роста спроса на 92 тыс. б/с.

Ожидания МЭА по прогнозу роста мирового спроса на нефть в 2025 году снизились на 25 тыс. б/с: с 1,08 млн б/с до 1,055 млн б/с.

Изменения обусловлены пересмотром ожиданий по спросу в 2024-2025 годах. В прошлом году он составил 102,9 млн б/с (предыдущая оценка - 102,81 млн б/с), а в 2025-м вырастет до 103,96 млн б/с (оценка в ноябре - 103,88 млн б/с).

Аналитики агентства отмечают, что корректировка прогноза для 2024 года объясняется более сильным, чем ожидалось, спросом в четвертом квартале - на 1,5 млн б/с. По их мнению, это вызвано комфортными ценами на топливо, ростом активности нефтехимических предприятий в США, а также похолоданием в северной части полушария.

@ifax_go"
2025-01-15 08:40:04,"**Попытка возобновить рост на рынке акций РФ в среду утром не удалась, аутсайдером выступает ""Русал""**

Попытка возобновить игру на повышение на российском рынке акций в среду утром не удалась, фондовые индексы спустя час торгов вернулись к уровням закрытия предыдущего дня. Поддержку рынку акций РФ оказывает дорожающая нефть, в то время как неоднозначные сигналы, поступающие с мировых фондовых площадок, ожидания нового пакета санкций ЕС, а также ожидания публикации вечером данных по инфляции в России сдерживают активность покупателей.

К 11:00 МСК индекс МосБиржи составил 2858,17 пункта (-0,05%), индекс РТС - 870,46 пункта (-0,05%). Цены ""голубых фишек"" на Мосбирже демонстрируют смешанную динамику в пределах 3,9%; хуже рынка чувствуют себя ценные бумаги ""Русала"" (-3,9%) на фоне сообщений западных СМИ о возможном введении ЕС в рамках 16-го пакета антироссийских санкций постепенного запрета на импорт из РФ алюминия.

Подешевели также акции ""НОВАТЭКа"" (-1,2%), ""Магнита"" (-1,1%), ""ММК"" (-1%), ""АЛРОСА"" (-0,8%), Сбербанка (-0,4%, ""префы"" потеряли в цене 0,5%), ""НЛМК"" (-0,3%).

Вместе с тем в позитивной зоне остались акции ""Газпром нефти"" (+1,2%), ""Московской биржи"" (+0,9%), ""Полюса"" (+0,5%), ""ЛУКОЙЛа"" (+0,3%), ""Т-Технологии"" (+0,3%).

@ifax_go"
2025-01-15 07:24:09,"🇷🇺**Рынок акций РФ открылся ростом индексов РТС и МосБиржи, лидируют бумаги ""Московской биржи""**

Рынок акций РФ на старте торгов в среду демонстрирует небольшой рост вслед за дорожающей нефтью, на фоне неоднозначных сигналов, поступающих с мировых фондовых площадок, а также ожиданий публикации вечером 15 января данных по инфляции в России. Индексы РТС и МосБиржи за минуту торгов прибавили по 0,15%.

К 10:01 МСК индекс МосБиржи составил 2863,93 пункта (+0,15%), индекс РТС - 872,16 пункта (+0,15%); цены большинства ""голубых фишек"" на Мосбирже демонстрируют позитивную динамику в пределах 0,9%.

Подорожали акции ""Московской биржи"" (+0,9%), АФК ""Система"" (+0,6%), ""Аэрофлота"" (+0,5%), ВТБ (+0,5%), ""Норникеля"" (+0,5%), ""Полюса"" (+0,5%), ""Интер РАО"" (+0,4%), ""Т-Технологии"" (+0,4%).

Подешевели акции ""Русала"" (-4,5%), ""Магнита"" (-0,2%), ""РусГидро"" (-0,2%), ""АЛРОСА"" (-0,1%).

@ifax_go"
2025-01-15 07:09:11,"**Рубль утром снижается в паре с юанем, несмотря на умеренное повышение цен на нефть**

По итогам первой минуты торгов курс юаня составил 13,987 руб. (+4,85 коп. к уровню предыдущего закрытия). Китайская валюта при этом оказалась на 3,84 коп. выше уровня действующего официального курса.

@ifax_go"
2025-01-15 06:18:02,"🛢**Brent подорожала до $80,03 за баррель**

Цены на нефть эталонных марок слабо поднимаются утром в среду на сигналах сокращения запасов этого топлива в США по итогам предыдущей недели. 

По оценкам Американского института нефти (API), резервы нефти в США за прошлую неделю упали на 2,6 млн баррелей.

Мартовские фьючерсы на сорт Brent на лондонской бирже ICE Futures к 8:14 мск подорожали на $0,11 (0,14%) - до $80,03 за баррель. 

Котировки февральских фьючерсов на WTI на электронных торгах Нью-Йоркской товарной биржи к указанному времени повысились на $0,23 (0,3%) - до $77,73 за баррель.

@ifax_go"
2025-01-15 05:47:30,"🇺🇸**Фондовые индексы США завершили разнонаправленными изменениями второй день подряд**

Nasdaq Composite зафиксировал снижение пятые торги подряд, при этом Dow Jones и S&P 500 выросли.

Положительное влияние на настроения инвесторов оказали хорошие макроэкономические показатели, сообщает Trading Economics. Однако все внимание рынка приковано к отчету об изменении потребительских цен в США в последний месяц прошлого года, который будет обнародован в среду. Он может повлиять на решение Федеральной резервной системы относительно уровня базовой процентной ставки на заседании, запланированном на 28-29 января.

Акции MicroStrategy Inc. подорожали на 4,2%. Разработчик программного обеспечения сообщил о возобновлении покупки биткойнов в рамках стратегии по наращиванию резервов этой криптовалюты.

Кроме того, стоимость Caterpillar выросла на 2,5%, PayPal Holdings - на 3,8%, Celanese - на 5,4%, Goldman Sachs Group - на 1,5%, Chevron Corp. - на 1%, Salesforce Inc. - на 1,4%.

Котировки акций Boeing Co. опустились на 2,1%, Nike Inc. - на 1,3%, Amgen - на 1,1%, Biogen Inc. - на 4,7%, Dollar General - на 3,1%, Amazon.com Inc. - на 0,3%.

🔺Dow Jones во вторник увеличился на 0,52% и составил 42518,28 пункта.

🔺Значение S&P 500 по итогам торгов выросло на 0,11% - до 5842,91 пункта.

🔻В то же время индекс Nasdaq снизился на 0,23% и завершил сессию на отметке 19044,39 пункта.

@ifax_go"
2025-01-14 17:23:23,"**Краткий обзор экономической повестки дня:**

🔹 Совокупный объем торгов на рынках ""Московской биржи"" по итогам 2024 года увеличился на 13,8% по сравнению с предыдущим годом, до 1,49 квадриллиона рублей.

🔹 Стоимость чистых активов биржевых паевых инвестиционных фондов (БПИФ) денежного рынка на ""Московской бирже"" за 2024 год увеличилась в 4,4 раза, превысив 1 триллион рублей.

🔹 Введение новых санкций против судов ""Совкомфлота"" создает дополнительные операционные сложности в их эксплуатации, сообщила компания.

🔹 Глава ВТБ Андрей Костин подтвердил прогнозы по прибыли группы на 2024 и 2025 годы: по-прежнему планирует заработать 550 млрд рублей в прошлом году и порядка 400 млрд рублей в текущем.

🔹 Совет директоров ""ЛУКОЙЛа"" 13 января рассмотрел вопрос о досрочном прекращении полномочий главного исполнительного директора компании и назначении нового.

🔹 Народный банк Китая вновь пообещал содействовать экономическому росту в 2025 году, по данным газеты The Wall Street Journal.

🔹 Министерство финансов России 15 января проведет аукционы по продаже ОФЗ-ПД серии 26245 и ОФЗ-ПД серии 26248 в объемах остатков, доступных для размещения в каждом выпуске.

#итогидня
@ifax_go"
2025-01-14 16:01:18,"🇷🇺**Рынок акций РФ во вторник умеренно просел в рамках коррекции**

Рынок акций РФ во вторник умеренно просел в рамках коррекции из-за выборочной фиксации прибыли игроками на фоне снижения нефти, улучшения внешней фондовой конъюнктуры и ожиданий возможных переговоров Россия-США по вопросу урегулирования конфликта вокруг Украины. Индекс МосБиржи стабилизировался в районе 2860 пунктов после утреннего отката ниже 2830 пунктов; в аутсайдерах выступили акции ""Совкомфлота"" (-3,6%) после введения США 10 января очередного пакета антироссийских санкций.

По итогам торгов индекс МосБиржи составил 2859,51 пункта (-0,2%, минимум сессии - 2828,41 пункта), индекс РТС - 870,87 пункта (-0,9%); цены большинства ""голубых фишек"" на Мосбирже снизились в пределах 2,4%.

Официальный курс доллара США, установленный ЦБ РФ с 15 января, составил 103,438 руб. (+72,99 копейки).

@ifax_go"
2025-01-14 15:15:09,"🇺🇸**Фондовые индексы США растут на статданных**

Американские фондовые индексы демонстрируют позитивную динамику в начале торгов во вторник.

Положительное влияние на настроения инвесторов оказывает приостановка роста доходности гособлигаций, а также хорошие макроэкономические показатели, сообщает Trading Economics.

Так, индекс оптимизма представителей малого бизнеса в США в декабре подскочил до максимума более чем за шесть лет. Значение индикатора составило 105,1 пункта по сравнению со 101,7 пункта в ноябре, по данным Национальной федерации независимого бизнеса (NFIB). Это стало неожиданностью для аналитиков, которые прогнозировали снижение показателя до 100,5 пункта, сообщает MarketWatch.

Цены производителей в США (индекс PPI) в декабре увеличились на 3,3% относительно того же месяца предыдущего года, сообщило министерство труда. Это максимальный прирост с февраля 2023 года. Тем не менее, аналитики в среднем прогнозировали еще более значительный подъем - на 3,4%, по данным Trading Economics. 

Акции MicroStrategy Inc. подорожали на 3,4%. Разработчик программного обеспечения сообщил о возобновлении покупки биткойнов в рамках стратегии по наращиванию резервов этой криптовалюты.

🔺Dow Jones к 18:04 МСК увеличился на 0,3% и составлял 42411,04 пункта.

🔺Значение S&P 500 с открытия рынка выросло на 0,3% - до 5853,18 пункта.

🔺Индекс Nasdaq поднялся на 0,4% - до 19170,83 пункта.

@ifax_go"
2025-01-14 15:06:34,"**Мосбиржа работает в штатном режиме на фоне сбоя в Рунете**

Масштабный сбой в российском сегменте интернета не сказался на проведении торгов на ""Московской бирже"".

__""Московская биржа работает в штатном режиме. Биржевая инфраструктура находится в изолированных от внешней сети контурах, перебои со связью не сказывается на проведении биржевых торгов"", __- сообщили ""Интерфаксу"" в пресс-службе торговой площадки.

@ifax_go"
2025-01-14 14:32:12,"**Официальные курсы ЦБ РФ с 15 января - 103,4380 руб./$1 и 106,2493 руб.****/EUR1**

@ifax_go"
2025-01-14 14:01:43,"**""Магнит"" 16 января проведет сбор заявок на бонды с фиксированными купонами объемом от 5 млрд рублей**

ПАО ""Магнит"" 16 января с 11:00 до 15:00 мск проведет сбор заявок на облигации серии БО-005Р-01 со сроком обращения 1,3 года объемом от 5 млрд рублей, сообщил ""Интерфаксу"" источник на финансовом рынке.

Ориентир ставки 1-го купона - не выше 22,00% годовых, что соответствует доходности к погашению на уровне не выше 24,36% годовых. Купоны ежемесячные фиксированные.

Организаторами выступят БК ""Регион"" и Россельхозбанк. Техразмещение запланировано на 24 января.

@ifax_go"
2025-01-14 12:36:55,"🔮**Дайджест инвестпрогнозов:**

🔹 ""Велес Капитал"" назвал топ акций с наибольшим потенциалом роста в 1 квартале 2025 года. В список вошли: Сбербанк, ""Полюс"", ""Яндекс"", ""Группа Астра"", ""ФосАгро"", ""ИКС 5"", ""префы"" ""Россети Ленэнерго"", ""АЛРОСА"", ""НЛМК"". 

🔹 ""Газпромбанк Инвестиции"" закрыл торговую идею: покупать акции ""ФосАгро"" с целью 8000 рублей за штуку на сентябрь 2025 года, открытую в конце декабря 2024 года. 

🔹 ""Финам"" открыл торговую идею ""покупать акции ""Татнефти"" с целью 710,9 рубля за штуку"" с горизонтом инвестирования 2-4 недели. Цена входа: текущая рыночная, потенциальная доходность: 8,9%, стоп-приказ: 632,3 рубля. 

🔹 Котировки нефти марки Brent могут снова понизиться до $76,7 за баррель, говорится в материале аналитика инвестиционной компании ""Финам"".

🔹 Инвестиционный банк ""Синара"" сохраняет оптимистичную оценку ""Московской биржи"". 

🔹 Прогнозная цена акций ПАО ""Корпоративный центр ИКС 5"" (X5) составляет 3100 рублей за штуку, считают аналитики инвестиционной компании ""КИТ Финанс Брокер"". 

🔹 Ведущие банки США способны показать уверенный рост выручки и прибыли в 4 квартале 2024 года, полагает аналитик инвесткомпании ""Финам"". 

🔹 Потенциал роста акций ""АЛРОСА"" практически исчерпан, считают аналитики ""БКС Мир инвестиций"". 

🔹 Промсвязьбанк поставил на пересмотр оценку акций ""Совкомфлота"". 

🔹""БКС Мир инвестиций"" сохраняет позитивную оценку акций ""Газпрома"" с целевой ценой 190 рублей на горизонте года, что соответствует потенциалу роста около 44% с текущих уровней, сообщается на портале БКС Экспресс.

🔹 Индекс Мосбиржи возобновит в январе попытки прорвать сопротивление на уровне 2900 пунктов и закрепиться выше, говорится в комментарии эксперта БКС Экспресс.

🔹 Высоки риски коррекции рынка ОФЗ после стремительного роста, полагает аналитик Промсвязьбанка. 

🔹 Аналитики SberCIB Investment Research обновили топ акций российских компаний средней и малой капитализации, исключив из него бумаги ""Совкомфлота"". Таким образом, в текущую подборку вошли ""Юнайтед Медикал Груп"", ""Делимобиль"", ""Ренессанс страхование"", ""Черкизово"", ""НоваБев Групп"", банк ""Санкт-Петербург"", ""Лента"", ""Соллерс"", ""НМТП"", ""Аэрофлот"", Henderson и ""МД Медикал Груп"".

🔹 Альфа-банк оценивает январский баланс рисков для рубля как нейтрально-позитивный.

🔹 ""Финам"" понизил прогнозную цену акций Merck & Co. с $143,8 до $119,1 за штуку на горизонте года, сохранив при этом рейтинг бумаг на уровне ""покупать"". Потенциал роста составляет 20% с текущих уровней.

#экспертыотмечают #прогноз
@ifax_go"
2025-01-14 10:49:54,"🗣**Костин подтвердил прогнозы ВТБ по прибыли на 2024 и 2025 годы**

__""Мы считаем по-моему порядка 400 млрд, может чуть больше, в 2025 году. В 2024 году 550 млрд рублей, как мы говорили""__, - сказал глава ВТБ Андрей Костин журналистам.

За 11 месяцев 2024 года чистая прибыль группы составила 452,2 млрд рублей, показав рост на 8,2% в годовом выражении. Для достижения цели по прибыли на 2024 год в 550 млрд рублей ВТБ в декабре предстояло заработать порядка 100 млрд рублей.

@ifax_go"
2025-01-14 09:22:28,"💼**Инвесторы в 2024 году вложили в биржевые фонды денежного рынка на Мосбирже свыше 1 трлн рублей**

Стоимость чистых активов биржевых паевых инвестиционных фондов (БПИФ) денежного рынка на ""Московской бирже"" за 2024 год увеличилась в 4,4 раза, превысив 1 триллион рублей, говорится в сообщении торговой площадки.

Более 90% вложений в фонды составили средства частных инвесторов. Количество физлиц, которые приобрели на фондовом рынке Мосбиржи БПИФы денежного рынка, за 2024 год выросло более чем втрое, превысив 1,3 миллиона.

Объем сделок физлиц с паями фондов денежного рынка в 2024 году достиг 2,5 трлн рублей, что в семь раз больше показателя годом ранее.

Среднедневной общий объем торгов паями за 2024 год составил 13,7 млрд рублей - в шесть раз больше, чем за 2023 год.

__""В последний торговый день 2024 года вложения в биржевые фонды денежного рынка установили новый максимум. Мы видим, что интерес к этому инструменту проявляют как начинающие, так и опытные инвесторы. И если первые видят в нем альтернативу депозитам, то вторые пользуются возможностью надежно припарковать капитал и получать доход, близкий к ключевой ставке"", __- отметил директор по развитию денежного рынка Мосбиржи Дмитрий Даниленко, слова которого приводятся в сообщении.

@ifax_go"
2025-01-14 07:27:18,"🗣**""Совкомфлот"": новые санкции против судов создают дополнительные операционные сложности**

__""Совкомфлот"" продолжает системную работу по минимизации негативного влияния санкций на свою деятельность. При этом компания, как и прежде, будет неизменно придерживаться высоких стандартов безопасности и качества морских операций, соблюдать все применимые законы и требования""__, - говорится в сообщении компании.

Минфин США в пятницу объявил о санкциях в отношении 69 судов ""Совкомфлота"", включая 54 танкера для перевозки нефти и нефтепродуктов и 4 танкера для перевозки сжиженного природного газа.

@ifax_go"
2025-01-14 07:19:06,"**Объем торгов Мосбиржи в 2024 году вырос на 14%, до рекордных 1,49 квадриллиона рублей**

Совокупный объем торгов на рынках ""Московской биржи"" по итогам 2024 года увеличился на 13,8% по сравнению с предыдущим годом, до 1,49 квадриллиона рублей, следует из данных биржи.

В декабре 2024 года по сравнению с декабрем 2023 года объем торгов увеличился на 2%, до 142,3 трлн рублей со 139,6 трлн рублей.

Cовокупный объем торгов на рынках Мосбиржи по итогам 2021 года впервые в истории преодолел отметку в один квадриллион рублей, составив 1,01 квадриллиона. В 2022 году объем торгов достиг 1,1 квадриллиона, в 2023 году - 1,3 квадриллиона.

@ifax_go"
2025-01-14 07:09:03,"🇷🇺**Рынок акций РФ открылся снижением индексов РТС и МосБиржи на 0,9%**

Рынок акций РФ на старте торгов во вторник корректируется вниз вслед за нефтью в рамках локальной фиксации прибыли игроками после роста; индексы МосБиржи и РТС за минуту торгов потеряли по 0,9%, лидируют в откате акции ПАО ""Группа компаний ПИК"" (-2,4%) и ""Мечела"" (-2,3%).

К 10:01 МСК индекс МосБиржи составил 2840,48 пункта (-0,9%), индекс РТС - 871,36 пункта (-0,9%); цены большинства ""голубых фишек"" на Мосбирже снизились в пределах 2,3%.

Официальный курс доллара США, установленный ЦБ РФ с 14 января, составляет 102,7081 руб. (+79,35 копейки).

@ifax_go"
