Date,Text
2025-04-02 07:10:34,"**Рубль утром дешевеет в паре с юанем на фоне новых санкционных рисков**

По итогам первой минуты торгов курс юаня составил 11,518 руб. (+4,5 коп. к уровню предыдущего закрытия). Китайская валюта при этом оказалась на 8,49 коп. ниже уровня действующего официального курса.

@ifax_go"
2025-04-02 07:10:01,"**🇷🇺Рынок акций РФ открылся в основную сессию снижением индексов МосБиржи и РТС на 1,5%**

Рынок акций РФ на старте торгов основной сессии на Мосбирже в среду снижается на фоне затянувшегося процесса мирного урегулирования военного конфликта вокруг Украины, а также рисков введения Западом новых антироссийских санкций; индексы МосБиржи и РТС за минуту торгов снизились на 1,5% к уровню закрытия основной сессии предыдущего торгового дня, лидируют в откате акции ""НОВАТЭКа"" (-3,9%), Совкомбанка (-3,8%), ""Эн+ груп"" (-3,7%), ""Совкомфлота"" (-3,6%).

К 10:01 МСК индекс МосБиржи составил 2918,86 пункта (-1,5%), индекс РТС - 1083,42 пункта (-1,5%); цены большинства ""голубых фишек"" на Мосбирже снизились в пределах 3,3%.

Официальный курс доллара США, установленный ЦБ РФ со 2 апреля, составляет 84,8707 руб. (-62,56 копейки).

@ifax_go"
2025-04-02 05:56:58,"**🛢Brent торгуется около $74,49 за баррель**

Цены на нефть стабильны утром в среду и остаются вблизи уровня закрытия предыдущего дня, инвесторы оценивают перспективы спроса и предложения в ожидании объявления президентом США Дональдом Трампом новых пошлин.

Июньские фьючерсы на сорт Brent на лондонской бирже ICE Futures по данным на 8:10 мск торгуются по $74,49 за баррель, на уровне закрытия предыдущей сессии. 

Фьючерсы на нефть WTI на май на электронных торгах Нью-Йоркской товарной биржи поднялись в цене к этому времени на $0,03 (0,04%), до $71,23 за баррель. 

@ifax_go"
2025-04-02 05:42:48,"🇺🇸**Индексы США в основном выросли во вторник**

Американские фондовые индексы в основном выросли по итогам торгов во вторник, инвесторы оценивали статданные и другие новости в ожидании объявления президентом США Дональдом Трампом новых пошлин.

Индекс деловой активности в производственном секторе США (ISM Manufacturing) в марте снизился до 49 пунктов по сравнению с 50,3 пункта месяцем ранее, говорится в опубликованном во вторник сообщении Института управления поставками (ISM).

Tesla по итогам торгов нарастила капитализацию на 3,6%, Meta (признана в РФ экстремистской организацией и запрещена) - на 1,7%, Amazon.com Inc. - на 1%, Microsoft Corp. - на 1,8%, Apple Inc. - на 0,5%, Nvidia Corp. и Alphabet Inc. - на 1,6%.

🔻Dow Jones понизился на 0,03% и составил 41989,96 пункта.

🔺S&P 500 увеличился на 0,38% - до 5633,07 пункта.

🔺Nasdaq прибавил 0,87% и составил 17449,89 пункта.

@ifax_go"
2025-04-01 17:19:58,"**Краткий обзор экономической повестки дня:**

🔹 Банк России с 1 апреля вводит надбавку к коэффициентам риска в размере 20% на прирост кредитных требований к крупным компаниям с повышенной долговой нагрузкой.

🔹 Совет директоров ""Займера"" в мае 2025 года даст рекомендацию по дивидендам за IV квартал 2024 года.

🔹 Банк России ввел новую категорию клиентов брокеров - с начальным уровнем риска, к которой будут относиться инвесторы без опыта торговли ценными бумагами и производными финансовыми инструментами.

🔹 Группа компаний ""О'Кей"" (O`KEY Group) по итогам 2024 года увеличила EBITDA по МСФО на 20,3% - до 20,5 млрд рублей.

🔹 МКПАО ""Циан"" по итогам IV квартала 2024 года нарастило выручку на 5% год к году - до 3,4 млрд рублей.

🔹 МКПАО ""Циан"" запустит обратный выкуп своих акций сроком на 12 месяцев, одновременно компания подтвердила, намерение менеджмента до конца 2025 года вынести на рассмотрение совета директоров вопрос о выплате дивидендов, включая спецдивиденд.

🔹 Банк России принял решение о регистрации проспекта обыкновенных акций ""Фикс Прайс"" (принадлежит казахстанскому холдингу ритейлера Fix Price) для получения компанией публичного статуса.

🔹 Вероятность снижения ключевой ставки ЦБ РФ сейчас выше вероятности ее повышения, заявил советник председателя Банка России Кирилл Тремасов.

🔹 ""Дочка"" МКПАО ""Хэдхантер"" - МКАО ""Хэдхантер Груп ПиЭлСи"" (ранее бывшая холдинговая компания HH - HeadHunter Group PLC) - начинает принудительную конвертацию своих АДР в обыкновенные акции МКАО.

#итогидня
@ifax_go"
2025-04-01 16:25:04,"🔺**Золото продолжает дорожать, спот-цена поднималась выше $3148 за унцию**

Золото продолжает дорожать, а его цена на рынке спот во вторник поднималась до нового рекорда $3148,88 за унцию на фоне возросшего спроса на защитные активы.

Цена на фьючерсы поднималась еще выше - котировки апрельских контрактов на золото на Comex достигали $3149,5 за унцию. Наиболее активно торгующиеся июньские фьючерсы на золото ранее во вторник достигли отметки $3177.

Поддержку котировкам оказывают активные покупки золота со стороны центральных банков, а также геополитическая и экономическая неопределенность, провоцируемая протекционистской политикой США, отмечает портфельный управляющий Sprott Asset Management Райан Макинтайр. __""Неопределенность, вероятно, будет преобладать еще довольно долго, - говорит он. - Посмотрим, что будет завтра"".__

Цены на золото закрыли завершившийся накануне квартал самым сильным ростом с 1986 года. С начала года фьючерсы на этот драгоценный металл подорожали на 18,8%. По состоянию на 18:52 мск цена апрельских контрактов составляла $3121,7 за унцию.

@ifax_go"
2025-04-01 16:01:22,"🇷🇺**Рынок акций РФ начал апрель с отката ниже 2965п по индексу МосБиржи**

Рынок акций РФ на первых апрельских торгах продолжил снижение после локальной коррекции, распродажи подогревались сохраняющимися опасениями затягивания процесса урегулировании конфликта на Украине, сдерживающим фактором выступила подросшая нефть. Индекс МосБиржи откатился ниже 2965 пунктов после утреннего роста выше 3040 пунктов; лидировали в откате акции ""Газпрома"" (-4,4%), упавшие к уровням 2-месячной давности.

По итогам основных торгов индекс МосБиржи составил 2964,43 пункта (-1,6%), индекс РТС - 1100,33 пункта (-0,9%); цены большинства ""голубых фишек"" на Мосбирже снизились в пределах 3,8%.

Официальный курс доллара США, установленный ЦБ РФ со 2 апреля, составил 84,8707 руб. (-62,56 копейки).

@ifax_go"
2025-04-01 15:28:59,"💵💶**Официальные курсы ЦБ РФ с 2 апреля - 84,8707 руб./$1 и 91,9643 руб.****/EUR1**

@ifax_go"
2025-04-01 15:26:28,"**🔄МКАО ""Хэдхантер Груп ПиЭлСи"" начинает принудительную конвертацию своих АДР в акции МКАО**

""Дочка"" МКПАО ""Хэдхантер"" - МКАО ""Хэдхантер Груп ПиЭлСи"" (ранее бывшая холдинговая компания HH - HeadHunter Group PLC) - начинает принудительную конвертацию своих АДР в обыкновенные акции МКАО, говорится в сообщении группы.

В настоящий момент акции и АДР МКАО являются неторгуемыми финансовыми инструментами.

__""Упрощение корпоративной структуры группы является ключевыми составляющими плана реорганизации"", __- отмечается в сообщении HH.

Если держатель АДР, бумаги которого учитываются в иностранной депозитарной инфраструктуре, не имел возможности ранее получить акции МКАО из-за иностранных ограничительных мер, он вправе с 7 апреля до 5 августа 2025 года предоставить регистратору МКАО заявление о принудительной конвертации своих бумаг, говорится в сообщении.

@ifax_go"
2025-04-01 15:11:13,"🛢**Brent торгуется у $74,86 за баррель**

Цены на нефть слабо повышаются в ходе волатильной сессии вторника, инвесторы оценивают перспективы спроса и предложения, ожидая прояснения санкционной и торговой политики Вашингтона.

Стоимость июньских фьючерсов на сорт Brent на лондонской бирже ICE Futures по данным на 17:46 мск составляет $74,86 за баррель, что на $0,09 (0,12%) выше, чем на закрытие предыдущих торгов.

Фьючерсы на нефть WTI на май на торгах Нью-Йоркской товарной биржи торгуются по $71,59, с повышением на $0,11 (0,15%).

@ifax_go"
2025-04-01 14:43:36,"🔺**Объем торгов Мосбиржи в марте вырос на 19,8% год к году**

Совокупный объем торгов на рынках ""Московской биржи"" в марте 2025 года по сравнению с мартом 2024 года увеличился на 19,8%, до 149 трлн рублей со 124,5 трлн рублей, сообщается в пресс-релизе биржи.

По сравнению с февралем 2025 года объем торгов вырос на 12,4%, со 132,5 трлн рублей.

@ifax_go"
2025-04-01 14:13:02,"**🇺🇸Индексы США теряют 0,2-0,6% в начале торгов**

Американские фондовые индексы снижаются в начале торгов во вторник, инвесторы ждут объявления президентом США Дональдом Трампом новых пошлин.

Johnson & Johnson теряет 4,3% рыночной стоимости в начале торгов после новостей о том, что судья отклонил предложение компании на $9 млрд об урегулировании имеющихся и будущих исков, связанных с использованием талька в ее продукции.

Котировки акций крупных технологических компаний также снижаются, в том числе Amazon.com Inc. и Microsoft Corp. - на 0,1%, Apple Inc. - на 0,5%, Nvidia Corp. - на 0,5%.

Между тем Tesla наращивает капитализацию на 2,1%, Meta (признана в РФ экстремистской организацией и запрещена) - на 0,3%, Alphabet Inc. - на 0,6%.

🔻Dow Jones к 17:56 мск понизился на 0,59% и составил 41752,23 пункта.

🔻S&P 500 уменьшился на 0,31% - до 5594,23 пункта.

🔻Nasdaq потерял 0,22% и составил 17260,68 пункта.

@ifax_go"
2025-04-01 12:49:44,"**""ФосАгро"" разместила бонды на $250 млн с расчетами в рублях**

ПАО ""ФосАгро"" завершило размещение 2,5-летних облигаций серии БО-02-03 объемом $250 млн с расчетами в рублях, сообщила компания на ленте раскрытия информации.

Сбор заявок на выпуск прошел 28 марта. Первоначальный ориентир ставки купона был трижды снижен суммарно на 150 б.п., ставка 1-го купона установлена на уровне 7,5% годовых, а итоговый объем размещения увеличен с $200 млн до $250 млн. Купоны ежемесячные, номинал одной облигации - $1000.

Как отмечалось в пресс-релизе эмитента, по итогам сбора книги заявок был установлен рекордно низкий уровень ставки купона среди всех размещений в иностранной валюте, реализованных на российском первичном рынке облигаций с начала 2025 года.

Организатором и агентом по размещению выступил Газпромбанк.

@ifax_go"
2025-04-01 12:40:33,"**В ЦБ считают достижимым прогноз по инфляции на 2025 год в 7-8%**

__""Те тренды, которые сейчас складываются, они позволяют говорить о достижимости вот этого прогноза 7-8% на конец года. Ближе к верхней или нижней границе, не скажем"", __- сообщил журналистам советник председателя ЦБ РФ Кирилл Тремасов.

ЦБ пока не может оценить влияние на прогноз по инфляции произошедшего укрепления рубля.

__""В отношении валютного курса мы говорили, что курс в последнее время демонстрирует высокую волатильность. И говорить о том укреплении, которое произошло, как об устойчивом, долгосрочном... Нам надо понять, насколько это укрепление носит устойчивый характер"",__ - отметил советник председателя ЦБ.

Он напомнил, что Банк России будет уточнять среднесрочный макроэкономический прогноз по итогам опорного заседания совета директоров по ставке 25 апреля.

@ifax_go"
2025-04-01 12:14:48,"**""Аптечная сеть 36,6"" разместила облигации на 1,25 млрд рублей**

ПАО ""Аптечная сеть 36,6"" завершило размещение 3-летних облигаций серии 002P-02 с офертой через 1,5 года объемом 1,25 млрд рублей, сообщила компания на ленте раскрытия информации.

Сбор заявок на выпуск прошел 27 марта. При открытии книги заявок ориентир ставки 1-го купона составлял не выше 25,5% годовых. Ставка 1-го купона установлена в размере 24,5% годовых, ей соответствует доходность к оферте на уровне 27,45% годовых. Купоны ежемесячные.

Организаторами выступили Альфа-банк и Совкомбанк.

В настоящее время в обращении находится три выпуска биржевых облигаций эмитента на 31,25 млрд рублей.

@ifax_go"
2025-04-01 12:06:02,"**Прибыль ""ЕвроТранса"" 2024 год выросла на 7,4%, компания намерена выплатить дивиденды за IV квартал **

Чистая прибыль ПАО ""ЕвроТранс"" (владеет сетью АЗС в Москве и Московской области под брендом ""Трасса"") выросла в 2024 году по сравнению с 2023 годом на 7,4% - до 5,5 млрд рублей, сообщил в ходе презентации предварительных итогов компании генеральный директор и акционер ""ЕвроТранса"" Олег Алексеенков.

Выручка в 2024 году составила 187,3 млрд рублей, показав рост на 47,7%. __""Драйверы роста этого показателя примерно те же - увеличение оптовых и розничных продаж, также важную роль в этом году играл электропроект"",__ - сказал Алексеенков. Он добавил, что EBITDA выросла на 39,8%, до 17,2 млрд рублей.

__""Все эти предварительные данные и предпосылки дают нам возможность предполагать, что еще **15 рублей на о/а мы доплатим в 2024 году** (за четвертый квартал - ИФ). Таким образом, приняв политику ежеквартальных дивидендов, мы выплатили 2 рубля 50 копеек в первом квартале, 4 рубля 32 копейки - за второй квартал, еще 6 рублей 48 копеек - по итогам третьего квартала. Вместе с тем, считаем, что не нужно менять норму дивидендного выхода, она останется на уровне 80%, а это значит, что 15 рублей на одну обыкновенную акцию еще подлежат доплате по итогам года до 2024 года. Таким образом, 28 рублей 30 копеек ожидаемый дивиденд за весь 2024 год против 26 рублей 50 копеек по итогам 2023 года""__, - сказал Алексеенков.

@ifax_go"
2025-04-01 11:26:55,"🔮**Дайджест инвестпрогнозов:**

🔹 ""БКС Мир инвестиций"" составил топ акций с привлекательными дивидендными доходностями, в который вошли акции ИКС 5"", ""Татнефть"", ""Евротранс"", ""Транснефть"" и ""Сургутнефтегаз"". 

🔹 Эксперты ""ВТБ Мои инвестиции"" представили инвестиционную стратегию для РФ на II квартал 2025 года: на рынке акций наиболее интересными в апреле-июне будут бумаги финансового, потребительского и IТ-сектора. 

🔹 ""Газпромбанк Инвестиции"" закрыл торговую идею ""покупать акции ""Яндекса"" с целью 5300 рублей"", открытую 17 января 2025 года. Итоговая доходность за два с половиной месяца составила 12% без учета комиссии.

🔹 В качестве прогнозного ориентира для цены золота на 2 квартал 2025 года выступает отметка $3400 за тройскую унцию, полагает аналитик Freedom Finance Global.

🔹 Дальнейшее движение котировок привилегированных акций ""Транснефти"" в текущем году будет определяться новостями относительно дивидендов, считают аналитики Freedom Finance Global. 

🔹 Акции ""МД Медикал Груп"" в настоящее время справедливо оценены рынком, считают аналитики сервиса ""Газпромбанк Инвестиции"".

🔹 Freedom Finance Global подтверждает прогнозную стоимость акций ПАО ""Софтлайн"" на уровне 130 рублей за штуку. 

🔹 ""БКС Мир инвестиций"" подтверждает позитивную оценку перспектив акций ""Софтлайна"", сохраняя целевую цену на уровне 180 руб. за штуку с потенциалом роста на 64%. 

🔹 Умеренный потенциал для снижения на рынке рублевых гособлигаций пока сохраняется, считает аналитик Промсвязьбанка. 

🔹 Инвестиционный банк ""Синара"" обновил структуру ""Модельного портфеля акций РФ"". Аналитики добавили в состав портфеля акции ПАО ""МТС"" и ""Магнитогорского металлургического комбината"" (ММК) с учетом привлекательного соотношения риска и доходности. Кроме того, впервые в число фаворитов вошли бумаги HeadHunter.

🔹 ""Финам"" повысил рейтинг акций ""ФосАгро"" с ""держать"" до ""покупать"" с сохранением целевой цены на уровне 7400 рублей за бумагу, что предполагает потенциал роста около 15,3%. 

🔹 Прогнозная стоимость привилегированных акций ""Транснефти"" на горизонте года составляет 1484 рубля за штуку, считают аналитики Промсвязьбанка. 

🔹 Инвесторам стоит обратить внимание на корпоративные облигации ОАО ""Российские железные дороги"" (РЖД) серии 001Р-38R с погашением 2 марта 2030 года, говорится в материале аналитиков сервиса ""Газпромбанк Инвестиции"".

#экспертыотмечают #прогноз
@ifax_go"
2025-04-01 09:56:24,"**🗣Инфляция в РФ может приблизиться к цели в 4% в I полугодии 2026 года**

__""В следующем году мы ждем возвращения инфляции к цели. Я думаю, приближение к 4% мы можем увидеть уже в первой половине следующего года"",__ - сказал советник председателя Банка России Кирилл Тремасов на коммуникационной сессии по разъяснению кредитной политики Банка России для представителей бизнеса, общественных объединений и органов власти Волгоградской области.

Тремасов напомнил, что ЦБ опубликует новый прогноз по итогам заседания совета директоров по ставке 25 апреля. __""Февральский прогноз предполагал, что инфляция на конец этого года составит 7-8%. На текущий момент годовой показатель, то есть рост цен за последние 12 месяцев - 10,2%"",__ - сказал советник.

@ifax_go"
2025-04-01 09:44:51,"🗣**Вероятность снижения ставки ЦБ выше, чем вероятность ее повышения - Тремасов**

Вероятность снижения ключевой ставки ЦБ РФ сейчас выше вероятности ее повышения, считает советник председателя Банка России Кирилл Тремасов.

Среднегодовая ключевая ставка в 2025 году прогнозируется в диапазоне 19-22%, этот прогноз предполагает как возможность смягчения денежно-кредитной политики (ДКП), так и возможность ее ужесточения.

__""Мы действительно в какой-то степени находимся, можно сказать, в такой переломной точке, когда можно двинуться и туда, и туда. Но с учетом того, что инфляция начала замедляться, инфляционные ожидание тоже идут вниз, пока все-таки вероятность того, что следующим шагом будет шаг вниз, а не вверх, вот эта вероятность, по моим субъективным ощущениям, выше"",__ - сообщил Тремасов на коммуникационной сессии по разъяснению денежно-кредитной политики Банка России для представителей бизнеса, общественных объединений и органов власти Волгоградской области.

@ifax_go"
2025-04-01 09:19:38,"🇪🇺**Инфляция в еврозоне в марте неожиданно замедлилась до 2,2% **

Потребительские цены в еврозоне в марте увеличились на 2,2% в годовом выражении - минимальными темпами с ноября 2024 года, говорится в сообщении статистического управления Европейского союза, представившего предварительные данные.

Таким образом, инфляция замедлилась по сравнению с февралем, когда она составила 2,3%.

Аналитики в среднем ожидали сохранения инфляции в марте на уровне 2,3%, по данным Trading Economics.

@ifax_go"
2025-04-01 09:18:23,"🗓**Набсовет Мосбиржи 4 апреля обсудит дивиденды за 2024 год**

Наблюдательный совет ""Московской биржи"" на заседании 4 апреля рассмотрит вопрос о рекомендациях по выплате дивидендов по результатам 2024 года, говорится в сообщении торговой площадки.

Дивидендная политика Мосбиржи, утвержденная в 2023 году, предполагает нижнюю границу выплат на уровне 50% от чистой прибыли по МСФО.

Мосбиржа по итогам 2024 года получила 79,2 млрд рублей чистой прибыли по МСФО, что на 30,3% больше, чем в 2023 году (60,77 млрд рублей).

@ifax_go"
2025-04-01 08:21:01,"**Роснано допустило техдефолт по купону облигаций с госгарантией, обещает выплатить в течение 10 дней**

АО ""Роснано"" не исполнило в срок обязательство по выплате купонного дохода по выпуску облигаций серии 08, объяснив это необходимостью выработки технического механизма выплаты.

Роснано должно было 31 марта выплатить 12-й купон по 9-летним облигациям серии 08. Объем выпуска - 13,4 млрд рублей, он обеспечен государственной гарантией. Ставка купона - 18,13% годовых, дата погашения - 27 марта 2028 года.

Объем неисполненных в срок обязательств - 1,005 млрд рублей, причина - __""разработка технического механизма выплаты купонного дохода""__, сообщила компания на ленте раскрытия.

__""Выплата купонного дохода по облигациям серии 08 будет осуществлена в течение 10 рабочих дней, необходимых для выработки технического механизма выплаты"",__ - заявила компания после публикации сущфакта о техдефолте. ""Интерфакс"" направил в Роснано запрос о том, с чем связана необходимость выработки особого механизма для выплаты очередного купона по облигациям.

@ifax_go"
2025-04-01 07:32:45,"**📈Акции ""Новабев Групп"" выросли на 8,6% на корпоративных новостях**

Акции ""Новабев Групп"" в начале торгов на Московской бирже во вторник выросли на 8,6% (до 583 рублей за штуку) на новости о рассмотрении советом директоров ""Новабев Групп"" 2 апреля вопроса о возможности IPO розничного подразделения Winelab.

@ifax_go"
2025-04-01 07:30:33,"**ЦБ РФ принял решение о регистрации проспекта акций ""Фикс Прайс"" для получения публичного статуса**

Банк России принял решение о регистрации проспекта обыкновенных акций ""Фикс Прайс"" (принадлежит казахстанскому холдингу ритейлера Fix Price) для получения компанией публичного статуса.

Решение было принято 31 марта.

АО ""Фикс Прайс"" было учреждено в конце 2024 года. Предполагается, что холдинг Fix Price plc в 2025 году может запустить процесс обмена своих GDR на акции ""Фикс Прайс"".

В октябре 2024 года CEO группы Дмитрий Кирсанов заявлял, что компания рассматривает вариант получения компанией листинга на МосБирже.

Сам холдинг в 2024 году редомицилировался с Кипра в Казахстан. Расписки Fix Price имели первый уровень листинга на МосБирже, однако уже с 3 января 2025 года по указанию ЦБ РФ они наряду с другими квазироссийскими компаниями были переведены в третий уровень листинга.

@ifax_go"
2025-04-01 07:15:28,"📈**Расписки ""О'Кей"" выросли на 18,7% после публикации финотчета **

Глобальные депозитарные расписки ""О'Кей"" в начале торгов на Московской бирже во вторник выросли на 18,7% (до 35,15 рубля за штуку) после публикации финансового отчета компании по МСФО за 2024 год.

@ifax_go"
2025-04-01 07:14:17,"🗓**Совет директоров ""Новабев Групп"" 2 апреля рассмотрит вопрос о возможности IPO розничного подразделения Winelab**

__""Рассмотрение возможности проведения IPO Winelab"",__ - говорится в сообщении одного из ведущих производителей и дистрибуторов алкоголя.

Как сообщалось ранее, торговая сеть ""ВинЛаб"" в 2024 году увеличилась на 23%, до 2 тыс. 41 магазина. По сравнению с предыдущим годом объем продаж вырос на 27,5%, трафик - на 11,2%, средний чек - на 14,6%. Без учета органического роста сопоставимые продажи увеличились на 11%. Натуральные показатели компания не раскрывала.

@ifax_go"
2025-04-01 07:11:45,"🇷🇺**Рынок акций РФ открылся в основную сессию ростом индексов МосБиржи и РТС на 0,6%**

Рынок акций РФ на старте торгов основной сессии на Мосбирже во вторник корректируется вверх после продолжительного снижения, вызванного ослаблением геополитического оптимизма и опасениями введения США вторичных пошлин на российскую нефть; поддержкой выступает улучшение внешней фондовой и нефтяной конъюнктуры. Индексы МосБиржи и РТС за минуту торгов выросли на 0,6%, лидируют бумаги ""Селигдара"" (+3,3%) и ""Эн+ груп"" (+2,6%); во ""втором эшелоне"" раллируют расписки ""О'Кей"" (+17,7%) после выхода годового отчета компании.

К 10:01 МСК индекс МосБиржи составил 3032,27 пункта (+0,6%), индекс РТС - 1117,28 пункта (+0,6%); цены большинства ""голубых фишек"" на Мосбирже выросли в пределах 1,5%.

Официальный курс доллара США, установленный ЦБ РФ с 1 апреля, составляет 85,4963 руб. (+1,82 рубля).

@ifax_go"
2025-04-01 07:08:20,"**Рубль утром слабо подрастает в паре с юанем на фоне дорожающей нефти**

По итогам первой минуты торгов курс юаня составил 11,6745 руб. (-0,65 коп. к уровню предыдущего закрытия). Китайская валюта при этом оказалась на 3,91 коп. ниже уровня действующего официального курса.

@ifax_go"
2025-04-01 07:07:54,"💰**OpenAI провела инвестраунд на $40 млрд, получив оценку в $300 млрд**

OpenAI, разработчик чат-бота ChatGPT, закрыла самый крупный в своей истории раунд привлечения финансирования - на $40 млрд, основным участником которого стала SoftBank Group Corp.

В рамках инвестраунда OpenAI была оценена в $300 млрд, говорится в сообщении компании.

Новое финансирование __""позволит нам еще больше раздвинуть границы исследований в сфере искусственного интеллекта, масштабировать вычислительную инфраструктуру и продолжить предоставление мощных инструментов 500 млн человек, которые используют ChatGPT каждую неделю"",__ отмечается в сообщении OpenAI.

SoftBank заявила, что инвестирует до $30 млрд в OpenAI Global - дочернюю компанию OpenAI, которая ведет коммерческую деятельность. Еще $10 млрд будут предоставлены компании группой других инвесторов.

Согласно сообщению SoftBank, на первом этапе - в середине апреля - OpenAI получит в общей сложности $10 млрд. Остальные $30 млрд будут предоставлены ей при условии выделения OpenAI Global в независимую коммерческую структуру к концу 2025 года или к началу 2026 года.

@ifax_go"
2025-04-01 07:03:16,"**""Циан"" одновременно со стартом торгов на Мосбирже запустит buyback сроком на год**

МКПАО ""Циан"" запустит обратный выкуп своих акций сроком на 12 месяцев, сообщила компания.

По словам CEO ""Циан"" Дмитрия Григорьева, слова которого приведены в сообщении, buyback стартует одновременно с началом торгов акций МКПАО на Мосбирже, которое запланировано на 3 апреля.

Компания готова потратить на обратный выкуп до 3 млрд рублей.

Цель buyback - поддержание котировок ценных бумаг МКПАО ""Циан"". Выкуп будет финансироваться за счет накопленных группой денежных средств - на конце 2024 года объем денежных средств на счетах ""Циан"" составил 9,2 млрд рублей.

➖Одновременно компания подтвердила, намерение менеджмента до конца 2025 года вынести на рассмотрение совета директоров вопрос о выплате дивидендов, включая спецдивиденд.

Дивполитика ""Циан"" предусматривает в качестве ориентира распределение в виде дивидендов от 60% до 100% скорр. чистой прибыли МКПАО за соответствующий период.

@ifax_go"
2025-04-01 07:00:48,"**""Циан"" в IV квартале нарастил выручку на 5%, скорр. EBITDA - на 21%**

МКПАО ""Циан"" по итогам IV квартала 2024 года нарастило выручку на 5% год к году - до 3,4 млрд рублей, сообщила компания.

Скорректированная EBITDA увеличилась на 21% и составила до 908 млн рублей. Рентабельность скорр. EBITDA составила 26,4%, показав рост год к году на 3,5 п.п.

Результаты оказались лучше консенсус-прогноза ""Интерфакса"". Накануне опрошенные аналитики ожидали выручку ""Циан"" на уровне 3,3 млрд рублей, а скорр. EBITDA в размере 725 млн рублей.

@ifax_go"
2025-04-01 06:36:27,"🛒**ГК ""О'Кей"" в 2024 году увеличила EBITDA на 20,3%**

Группа компаний ""О'Кей"" (O`KEY Group) по итогам 2024 года увеличила EBITDA по МСФО на 20,3% - до 20,5 млрд рублей, говорится в сообщении ритейлера.

Рентабельность показателя составила 9,3% против 8,2% в 2023 году.

EBITDA гипермаркетов ""О'Кей"" поднялась на 6,2% и достигла 13,4 млрд рублей, дискаунтеры ""ДА!"" увеличили показатель в 1,6 раза, до 7,05 млрд рублей.

Валовая прибыль группы ""О'Кей"" выросла на 7,9%, до 51,4 млрд рублей, валовая маржа - до 23,4% против 22,9% годом ранее.

За год компания получила чистую прибыль 2 млрд рублей против убытка в 2023 году.

Общая выручка увеличилась на 5,5%, до 219,36 млрд рублей.

Общий долг ритейлера увеличился на 1%, до 47,65 млрд рублей, чистый долг, наоборот, сократился на 10,6%, до 31,8 млрд рублей. Отношение общей суммы процентных обязательств (за вычетом денежных средств) к EBITDA снизилось до 2,65х на 31 декабря 2024 года против 3,66x на 31 декабря 2023 года.

@ifax_go"
