Дата,Текст
2025-02-10 11:49:50,"**Индекс МосБиржи превысил 3000п впервые с 26 июля 2024 года**

Индекс МосБиржи, один из основных российских фондовых индикаторов, днем в понедельник превысил рубеж 3000 пунктов впервые с июля 2024 года на фоне улучшения внешней фондовой и нефтяной конъюнктуры, а также на ожиданиях сокращения геополитических рисков вокруг Украины после сообщений западных СМИ о контактах президентов США и России.

К 14:41 МСК индекс МосБиржи составил 3002,34 пункта (+1,2%) - максимум с 26 июля 2024 года, индекс РТС - 972,29 пункта (+1,2%); цены большинства ""голубых фишек"" на Мосбирже выросли в пределах 4,3%.

В лидерах роста выступают акции ""Юнипро"" (+4,3%), ""НОВАТЭКа"" (+3,8%), ""АЛРОСА"" (+3,2%), ""Эн+ груп"" (+3,2%), Московского кредитного банка (+2,8%), ""Селигдара"" (+2,7%), ""Т-Технологии"" (+2,2%), ""МТС"" (+2,1%).

@ifax_go"
2025-02-10 10:39:06,"🔮**Дайджест инвестпрогнозов:**

🔹 Акции ""ЛУКОЙЛа"", ""Диасофта"" и ""Распадской"" будут интересны на текущей неделе, считает аналитик БКС Экспресс.

🔹 Курс пары рубль/юань, вероятно, будет двигаться вблизи 13,25-13,45 руб./юань на текущей неделе, говорится в обзоре банка ""Санкт-Петербург"".

🔹 ""БКС Мир инвестиций"" понизил прогнозную стоимость акций ""Южуралзолота"" (ЮГК) с 1,1 рубля до 0,83 рубля за штуку. Взгляд на эти бумаги был изменен с ""нейтрального"" на ""негативный"".

🔹 Ключевая ставка Банка России, вероятно, останется на текущем уровне (21% годовых) по итогам заседания в пятницу, 14 февраля 2025 года, считают аналитики инвестиционной компании ""Цифра брокер"".

🔹 Торговый диапазон по паре рубль/доллар, скорее всего, составит в ближайшие дни 97-99 руб./$1, по паре рубль/евро - 101-103 руб./EUR1, полагает аналитик банка ""Русский Стандарт"".

🔹 Компания ""БКС Мир инвестиций"" изменила взгляд на акции ""Аэрофлота"" с ""нейтрального"" на ""негативный"" в связи с ростом котировок на 34% с середины декабря прошлого года. Прогнозная стоимость этих бумаг тем временем был повышена с 62 рублей до 65 рублей за штуку на фоне улучшившихся результатов авиаперевозчика.

🔹 Индекс Мосбиржи вряд ли выйдет из бокового диапазона до объявления итогов заседания Банка России по ключевой ставке в пятницу, 14 февраля 2025 года, считает аналитик ""Алор Брокера"".

🔹 Компания ""БКС Мир инвестиций"" изменила взгляд на обыкновенные акции ""Башнефти"" с ""нейтрального"" на ""негативный"" в связи с ростом котировок и отсутствием потенциальных катализаторов в ближайшей перспективе. 

🔹 Вероятно усиление волатильности на валютном рынке в феврале, полагают эксперты инвестиционного банка ""Синара"". 

🔹 ""КИТ Финанс Брокер"" открыл торговую идею: покупать акции ""Роснефти"" с целевой ценой 600 рублей за бумагу, что предполагает потенциал роста около 13% с текущих уровней. 

🔹 ""Финам"" понизил прогнозную цену акций ""Северстали"" до 1440 руб. за штуку с сохранением рейтинга ""покупать"". Потенциал роста составляет 19,8% с текущих уровней. 

🔹 Увеличение добычи нефти ОПЕК+ с апреля текущего года будет способствовать снижению цен на нефть до $70 за баррель Brent, полагает аналитик Freedom Finance Global.

🔹 ""Финам"" подтверждает рейтинг ""покупать"" для акций Henderson с прогнозной стоимостью 770 рублей за штуку, что предполагает потенциал роста 14% от текущего уровня, а с учетом дивидендов доходность может составить 19%. 

#экспертыотмечают #прогноз
@ifax_go"
2025-02-10 09:25:46,"""**Газпром"" объявил оферту на выкуп евробондов в евро с погашением в марте, права на которые учитываются в РФ**

""Газпром капитал"" объявил оферту на выкуп еврооблигаций, номинированных в евро, со сроком погашения 21 марта 2025 года, права на которые учитываются российскими депозитариями, сообщила компания на ленте раскрытия информации.

Компания готова выкупить долговые бумаги общей номинальной стоимостью до 194,7 млн евро. Цена выкупа - 100% номинала, также владельцы получат накопленный купонный доход в размере, рассчитанном на дату зачисления еврооблигаций на счет компании. Все расчеты с держателями будут производиться в рублях.

Сбор оферт от держателей стартовал в 10:00 МСК 10 февраля и завершится в 16:00 МСК 13 февраля, расчеты по оферте пройдут 19 февраля. Агент выкупа - Газпромбанк. Принять участие в оферте может любое физическое или юридическое лицо.

Изначально в обращении находились еврооблигации этого выпуска на 500 млн евро, ставка купона по бумагам - 4,364%. ""Газпром"" провел два раунда замещения евробондов, по итогам которых заместил локальными облигациями 61% выпуска, в обращении оставались еврооблигации на сумму около 195 млн евро.

@ifax_go"
2025-02-10 07:11:19,"**Рубль утром слегка опускается в паре с юанем**

По итогам первой минуты торгов курс юаня составил 13,2825 руб. (+0,9 коп. к уровню предыдущего закрытия). Китайская валюта при этом оказалась на 4,6 коп. выше уровня действующего официального курса.

@ifax_go"
2025-02-10 07:09:12,"🇷🇺**Рынок акций РФ открылся в основную сессию ростом индексов МосБиржи и РТС на 0,9%**

Рынок акций РФ на старте торгов основной сессии на Мосбирже в понедельник растет на ожиданиях сокращения геополитических рисков вокруг Украины после сообщений западных СМИ о контактах президентов США и России; также поддержку рынку оказывают подросшие цены на нефть. Индексы МосБиржи и РТС за минуту торгов прибавили по 0,9%, лидерами роста выступают акции ""Юнипро"" (+4,1%) и ""Эн+ груп"" (+2,5%).

К 10:01 МСК индекс МосБиржи составил 2994,37 пункта (+0,9%), индекс РТС - 969,7 пункта (+0,9%); цены большинства ""голубых фишек"" на Мосбирже выросли в пределах 2,3%.

Официальный курс доллара США, установленный ЦБ РФ с 8 февраля, составляет 97,2762 руб. (+36,58 копейки).

@ifax_go"
2025-02-10 05:54:01,"**🛢Brent подорожала до $75,26 за баррель**

Цены на нефть повышаются в понедельник после снижения по итогам предыдущей недели.

В центре внимания трейдеров остаются действия президента США Дональда Трампа. В выходные Трамп заявил о намерении ввести пошлины в 25% на все поставки стали и алюминия в США. Кроме того, он пообещал ввести ответные меры в отношении стран, облагающих пошлинами американские товары.

Стоимость апрельских фьючерсов на сорт Brent на лондонской бирже ICE Futures по данным на 8:20 мск составляет $75,26 за баррель, что на $0,6 (0,8%) выше, чем на закрытие предыдущих торгов. 

Фьючерсы на нефть WTI на март на электронных торгах Нью-Йоркской товарной биржи выросли в цене к этому времени на $0,54 (0,76%), до $71,54 за баррель. 

@ifax_go"
2025-02-10 05:43:01,"🇺🇸**Уолл-стрит упала в пятницу на заявлениях Трампа о пошлинах**

Американские фондовые индексы упали по итогам торгов в пятницу, инвесторы оценивали статданные, новости эмитентов и новые заявления президента США Дональда Трампа.

Трамп в пятницу сказал, что на предстоящей неделе планирует объявить встречные пошлины на товары из стран, облагающих американский импорт.

Индекс потребительского доверия в США в феврале уменьшился до 67,8 пункта по сравнению с 71,1 пункта месяцем ранее, говорилось в предварительном отчете Мичиганского университета, который рассчитывает этот показатель. Февральское значение является минимальным за семь месяцев.

Эксперты ожидали сохранения индекса на уровне предыдущего месяца - 71,1 пункта, по данным Trading Economics.

При этом инфляционные ожидания среди населения на ближайший год в феврале повысились до максимальных с ноября 2023 года 4,3% с 3,3% в январе.

🔻Dow Jones понизился на 0,99% и составил 44303,4 пункта.

🔻S&P 500 уменьшился на 0,95% - до 6025,99 пункта.

🔻Nasdaq потерял 1,36% и составил 19523,4 пункта.

@ifax_go"
2025-02-07 17:23:19,"**Краткий обзор экономической повестки дня:**

🔹 Сервис объявлений о недвижимости ""Циан"" в пятницу запускает оферту для держателей акций и АДР кипрской Cian Plc на обмен на бумаги МКПАО ""Циан"", сбор заявок продлится до 6 марта.

🔹 Розничный кредитный портфель российских банков в январе показал отрицательную динамику, в том числе под влиянием сезонного фактора, сообщил Банк России.

🔹 ""Домодедово"" сможет выплатить купон по замещающим облигациям с погашением в 2028 г., который по графику приходится на 8 февраля: обеспечительные меры по иску Генпрокуратуры к компаниям группы сняты в той части, которая препятствует соответствующей выплате.

🔹 Принятые меры в сфере денежно-кредитной политики (ДКП) уже привели к замедлению кредитования, это создает предпосылки для снижения инфляции, но может затормозить рост экономики, сообщил премьер-министр РФ Михаил Мишустин.

🔹 ВВП РФ в 2024 году вырос на 4,1%, такую первую оценку опубликовал в пятницу Росстат.

🔹 Рост ВВП РФ в декабре 2024 года, по оценке Минэкономразвития, составил 4,5%.

#итогидня
@ifax_go"
2025-02-07 16:00:48,"**🇷🇺Рынок акций РФ в пятницу просел в рамках коррекции**

Рынок акций РФ завершил основные торги в пятницу умеренным снижением индексов из-за фиксации прибыли игроками перед выходными на фоне разнополярных сигналов с внешних фондовых площадок, забуксовавшей в росте нефти и ожиданий свежих геополитических новостей вокруг конфликта на Украине. Индекс МосБиржи просел ниже 2970 пунктов после утреннего роста выше 2985 пунктов, в лидерах снижения выступили акции ПАО ""Группа Позитив"" (-6,5%) и ПАО ""Южуралзолото"" (-4,6%), а фаворитами стали акции ""Селигдара"" (+2,9%).

По итогам торгов индекс МосБиржи составил 2966,53 пункта (-0,1%, максимум сессии - 2985,36 пункта), индекс РТС - 960,69 пункта (-0,5%); цены большинства ""голубых фишек"" на Мосбирже продемонстрировали смешанную динамику в пределах 1,3%.

За неделю индексы МосБиржи и РТС выросли на 0,6-1,2%, курс доллара от ЦБ РФ снизился на 0,53 рубля.

@ifax_go"
2025-02-07 15:49:34,"🛢**Brent подорожала до $74,79 за баррель**

Цены на нефть остаются в плюсе вечером в пятницу, инвесторы оценивают санкции США против Ирана и перспективы американской внешней торговли. Минфин США в четверг объявил о санкциях против трех танкеров и нескольких организаций в разных странах в связи поставками нефти из Ирана в КНР.

Апрельские фьючерсы на сорт Brent на лондонской бирже ICE Futures к 18:25 мск подорожали на $0,5 (0,67%) - до $74,79 за баррель.

Котировки мартовских фьючерсов на WTI на торгах Нью-Йоркской товарной биржи к указанному времени повысились на $0,58 (0,82%) - до $71,19 за баррель.

@ifax_go"
2025-02-07 15:03:39,"🇺🇸**Индексы США растут в начале торгов**

Американские фондовые индексы слабо растут в начале торгов в пятницу, инвесторы оценивают статданные и новости эмитентов.

Количество рабочих мест в экономике США в январе увеличилось на 143 тыс., говорится в опубликованном в пятницу сообщении министерства труда страны. Согласно пересмотренным данным, в декабре показатель вырос на 307 тыс., а не на 256 тыс., как сообщалось ранее.

Безработица в стране в прошлом месяце снизилась до 4% с декабрьских 4,1%.

Аналитики в среднем прогнозировали рост числа рабочих мест на 175 тыс. и сохранение безработицы на уровне 4,1%, по данным Bloomberg.
 
Amazon.com Inc. сокращает рыночную стоимость на 2%. Крупнейший в мире интернет-ритейлер в прошлом квартале увеличил операционную прибыль и выручку, но дал слабый прогноз на текущий квартал.

🔺Dow Jones к 17:50 мск повысился на 0,11% и составил 44796,79 пункта.

🔺S&P 500 увеличился на 0,26% - до 6099,28 пункта.

🔺Nasdaq прибавил 0,33% и составил 19856,84 пункта.

@ifax_go"
2025-02-07 14:18:19,"**💵💶Официальные курсы ЦБ РФ с 8 февраля - 97,2762 руб./$1 и 101,2243 руб.****/EUR1**

@ifax_go"
2025-02-07 13:03:51,"**🇺🇸Рынок слияний и поглощений США начал 2025 год самой слабой активностью за 10 лет**

Активность в сфере слияний и поглощений в США в январе 2025 года упала до минимума за десять лет на фоне общей нестабильности после избрания президентом страны Дональда Трампа, а также обострения риторики в отношении торговых пошлин, пишет газета Financial Times.

Согласно данным LSEG, число сделок M&A в Штатах в январе снизилось на 30% по сравнению с тем же месяцем предыдущего года - до минимальных с 2015 года 873. Совокупная сумма сделок в прошлом месяце была на 18% меньше, чем годом ранее.

Отраслевые эксперты отмечают, что спад активности в сфере M&A обусловлен беспокойством участников рынка в отношении экономической и торговой политики Трампа.

__""Все очень нестабильно. Что бы вы ни думали о политике предыдущей администрации, она обеспечивала стабильный и предсказуемый фон для рынков"",__ - отмечает партнер консалтинговой компании SSW Антонио Вайс. __""Теперь ее заменила хаотичная политика, колеблющаяся между так называемой дружественной бизнесу повесткой и торговыми спорами, изоляционизмом, а также в целом способными усилить инфляцию мерами, омрачающими перспективы снижения ставки в США""__, - говорит он.

@ifax_go"
2025-02-07 12:17:39,"**🗣Меры ДКП уже начали замедлять кредит, это поможет снизить инфляцию, но чревато торможением роста экономики - Мишустин**

__""Принятые меры сегодня совокупные в денежно-кредитной политике уже начали замедлять кредитование экономики. Вы также это знаете, мы вам докладывали. Годовые темпы (роста кредитования - ИФ) снижаются шестой месяц подряд"",__ - сообщил премьер-министр РФ Михаил Мишустин в ходе рабочей встречи с президентом РФ Владимиром Путиным.

Он отметил, что замедление наблюдается как в части кредитования бизнеса, так и граждан. __""Это создает необходимые предпосылки для снижения цен, но неизбежно может приводить к торможению экономики, поэтому здесь наша задача, в первую очередь, совместно с Банком России перейти к очень ответственной бюджетной и макроэкономической политике"",__ - отметил премьер-министр.

Он добавил, что, возможно, рост ВВП не будет столь значительным, как в 2024 году (4,1%). __""Однако, это очень важно - остановить инфляцию и сделать все для того, чтобы четко абсолютно обеспечить долгосрочный рост экономический на основе именно устойчивой макроэкономической ситуации""__, - подчеркнул Мишустин.

Путин отметил, что задачей на текущий год является снижение инфляции и выход на траекторию сбалансированного роста.

@ifax_go"
2025-02-07 10:27:01,"📊**Ставка по коротким корпоративным кредитам в декабре обновила исторический максимум - ЦБ**

Ставка по краткосрочным кредитам для корпоративных заемщиков в декабре обновила исторический максимум, по долгосрочным кредитам, напротив, снизилась, говорится в комментарии ЦБ по денежно-кредитным условиям и трансмиссионному механизму ДКП.

Ставка по длинным кредитам вернулась к уровню июня 2024 года за счет сохранения заметной доли кредитования, слабо чувствительного к изменению ключевой ставки, в оборотах данного сегмента корпоративного кредитного рынка.

Плановая нормализация банковского регулирования в части поэтапного выхода из введенных ранее послаблений оказывает значительное влияние на динамику кредитных ставок по рыночным операциям, отмечает ЦБ.

По оценкам ЦБ, средневзвешенная ставка по рублевым ипотечным жилищным кредитам в декабре составила 8,5%, снизившись за месяц на 0,5 п.п. в связи с дальнейшим увеличением доли кредитов, предоставленных на льготных условиях, в оборотах рынка. В сочетании с некоторым сокращением доли ипотеки в выдачах всех розничных кредитов средняя ставка по долгосрочным кредитам населению сложилась на уровне ноября.

Ставка по более рискованным краткосрочным кредитным операциям, напротив, в декабре заметно возросла. По оперативным данным, в январе ставки по кредитам населению сохранились вблизи достигнутых к концу декабря уровней.

@ifax_go"
2025-02-07 08:43:48,"**Минфин РФ зарегистрировал два допвыпуска ""классики"" ОФЗ на 50 млрд рублей каждый**

Минфин РФ зарегистрировал два дополнительных выпуска облигаций федерального займа с постоянным купонным доходом (ОФЗ-ПД) объемом до 50 млрд рублей каждый, следует из приказов министерства, опубликованных на сайте ведомства.

Бумаги допвыпусков будут доступны со следующего аукционного дня - 12 февраля. Дата окончания их размещения - 31 декабря 2027 года.

На аукционах будут предлагаться облигации допвыпусков ОФЗ-ПД 26242 и ОФЗ-ПД 26224.

@ifax_go"
2025-02-07 07:59:09,"🔄**МКПАО ""Циан"" запускает оферту на обмен бумаг Cian Plc на свои акции**

Сервис объявлений о недвижимости ""Циан"" в пятницу запускает оферту для держателей акций и АДР кипрской Cian Plc на обмен на бумаги МКПАО ""Циан"", сообщила компания. Сбор заявок продлится до 6 марта.

В обмене могут принять участие владельцы акций и АДР Cian Plc вне зависимости от цепочки хранения и даты приобретения этих бумаг. Обмен пройдет по коэффициенту 1:1; без осуществления денежных расчетов.

__""Обмен дает возможность получить ликвидный инструмент, на который не распространяются инфраструктурные и иные ограничения, применимые к ценным бумагам Cian Plc"",__ - говорится в пресс-релизе компании.

При этом держатели бумаг кипрской компании, которые не примут участие в обмене, __""могут оказаться владельцами неликвидного актива без доступа к организованным торгам на биржевом рынке"",__ добавили в ""Циан"".

""Циан"" планирует осуществлять акцепт оферт до 13 марта, а процедуру обмена - в течение 14 рабочих дней с даты акцепта.

В своем пресс-релизе компания также указывает, что торги акциями МКПАО ""Циан"" на Мосбирже могут начаться 3 апреля.

@ifax_go"
2025-02-07 07:22:13,"**Рубль утром слегка дешевеет в паре с юанем перед выходными днями**

Китайский юань немного подрастает на Московской бирже утром в пятницу, рубль понижается перед выходными днями.

По итогам первой минуты торгов курс юаня составил 13,263 руб. (+2,05 коп. к уровню предыдущего закрытия). Китайская валюта при этом оказалась на 21,27 коп. выше уровня действующего официального курса.

@interfaxonline"
2025-02-07 07:15:06,"🇷🇺**Рынок акций РФ открылся в основную сессию ростом индексов МосБиржи и РТС**

Рынок акций РФ на старте торгов основной сессии Мосбиржи растет по большинству blue chips на фоне разнополярных сигналов с внешних фондовых площадок, дорожающей нефти, а также ожиданий геополитических новостей и неизменности монетарной политики ЦБ РФ в условиях наметившегося замедления инфляции. Индексы РТС и МосБиржи за минуту торгов подросли на 0,4%, лидерами роста выступают акции ""АЛРОСА"" (+1,3%) и ""Селигдара"" (+1%).

К 10:01 МСК индекс МосБиржи составил 2982,65 пункта (+0,4%), индекс РТС - 969,56 пункта (+0,4%); цены большинства ""голубых фишек"" на Мосбирже выросли в пределах 0,9%.

Официальный курс доллара США, установленный ЦБ РФ с 7 февраля, составляет 96,9104 руб. (-1,15 рубля).

@ifax_go"
2025-02-07 05:58:01,"🛢**Нефть Brent подорожала до $74,61 за баррель с минимумов с начала года**

Цены на нефть умеренно поднимаются утром в пятницу, восстанавливаясь после снижения до минимумов с начала года по итогам предыдущей сессии.

Апрельские фьючерсы на сорт Brent на лондонской бирже ICE Futures к 8:06 мск подорожали на $0,32 (0,43%) - до $74,61 за баррель.

Котировки мартовских фьючерсов на WTI на электронных торгах Нью-Йоркской товарной биржи к указанному времени повысились на $0,25 (0,35%) - до $70,86 за баррель. 

@ifax_go"
2025-02-07 05:49:33,"🇺🇸**Индексы США завершили торги без единой динамики**

Американские фондовые индексы завершили торги в четверг без единой динамики, внимание трейдеров в основном было сосредоточено на корпоративной отчетности.

Федеральная резервная система опубликовала гипотетические сценарии шоковых ситуаций в рамках ежегодного стресс-теста крупных банков, которые оказались мягче, чем ожидалось. В результате подорожали акции банков, в том числе JPMorgan Chase & Co. - на 2,4%, Goldman Sachs Group - на 2%, Citigroup Inc. - на 3,6%, Morgan Stanley - на 1,6%, Bank of America Corp. - на 1,3%, Wells Fargo - на 1,7%.

Акции Qualcomm Inc. подешевели на 3,7%. Один из крупнейших в мире производителей полупроводниковых компонентов для беспроводной связи получил рекордную выручку по итогам квартала, завершившегося 29 декабря, однако дал разочаровавший инвесторов прогноз на текущий период.

🔻Dow Jones в четверг уменьшился на 0,28% и составил 44747,63 пункта.

🔺В то же время значение S&P 500 по итогам торгов выросло на 0,36% - до 6083,57 пункта.

🔺Индекс Nasdaq поднялся на 0,51% и завершил сессию на отметке 19791,99 пункта.

@ifax_go"
2025-02-06 17:23:54,"**Краткий обзор экономической повестки дня:**

🔹 Сбербанк отмечает продолжения тренда по снижению кредитования в январе, заявил старший вице-президент, руководитель блока ""Финансы"" Сбербанка Тарас Скворцов.

🔹 Сбербанк подтвердил план заработать в 2025 году больше прибыли, чем в 2024 году, а также намерение направлять 50% прибыли на выплату дивидендов.

🔹 Объем инвестиций физлиц в облигации на фондовом рынке ""Московской биржи"" в январе 2025 года составил рекордные 104 млрд рублей.

🔹 МКПАО ""Яндекс"" 20 февраля опубликует финансовые результаты по итогам IV квартала и 2024 года.

🔹 ""Селигдар"" рассмотрит возможность привлечения маркет-мейкера для снижения волатильности котировок акций.

🔹 Банк Англии снизил базовую процентную ставку на 25 базисных пунктов по итогам февральского заседания.

🔹 Московская биржа приняла решение включить с 7 февраля обыкновенные акции МКПАО ""Циан Технолоджи Лтд"" в раздел ""первый уровень"" списка ценных бумаг, допущенных к торгам.

🔹 Московская биржа приняла решение с 7 февраля включить обыкновенные акции ПАО ""Озон Фармацевтика"" в сектор рынка инноваций и инвестиций (РИИ).

#итогидня
@ifax_go"
2025-02-06 16:16:23,"📊**Частные инвесторы в 2024 году стали крупнейшими нетто-продавцами российских акций**

Розничные инвесторы по итогам 2024 года продали акции на российском рынке на 113,9 млрд рублей, став крупнейшими нетто-продавцами, говорится в докладе Банка России ""Обзор рисков финансовых рынков"".

Рынок акций, снижавшийся последние месяцы, в середине декабря перешел к росту, напомнил ЦБ. В целом за декабрь 2024 года-январь 2025 года индекс МосБиржи вырос на 14,4% и составил 2948 пунктов. Рост рынка происходил на фоне сохранения ключевой ставки на уровне 21%, а также ожиданий инвесторов относительно возможного ослабления геополитических рисков.

➖Среднедневной объем торгов акциями за последние два месяца увеличился до 143 млрд рублей (в ноябре - 129,9 млрд рублей), оставшись повышенным по сравнению со средним значением за 2024 год - 111,2 млрд рублей в день. Доля физлиц в среднем за месяц снизилась до 75,9% в январе 2025 года с 76,2% в ноябре 2024 года.

➖Основными нетто-покупателями на российском рынке акций в прошедшие два месяца стали НФО за счет собственных средств и СЗКО, которые приобрели акции на 37,1 млрд и 20,2 млрд рублей соответственно.

➖Крупнейшими продавцами оставались розничные инвесторы, совершившие за последние два месяца нетто-продажи на сумму 56,1 млрд рублей. 

@ifax_go"
2025-02-06 15:59:06,"🇷🇺**Рынок акций РФ в четверг вырос на статистике по инфляции**

Рынок акций РФ в четверг вырос после выхода накануне данных Росстата о замедлении темпов инфляции в РФ, которое сокращает вероятность дальнейшего ужесточения монетарной политики ЦБ РФ; также поддержку рынку оказало улучшение внешней фондовой и нефтяной конъюнктуры. Индекс МосБиржи превысил 2970 пунктов, а долларовый индекс РТС преодолел 965 пунктов и обновил на закрытие максимум с сентября 2024 года за счет укрепления рубля; лидировали в росте бумаги Московского кредитного банка (+4%).

По итогам основных торгов индекс МосБиржи составил 2970,12 пункта (+1,35%), индекс РТС - 965,48 пункта (+2,55%); цены большинства ""голубых фишек"" на Мосбирже выросли в пределах 2,9%.

Официальный курс доллара США, установленный ЦБ РФ с 7 февраля, составил 96,9104 руб. (-1,15 рубля).

@ifax_go"
2025-02-06 15:55:56,"**🛢Brent подорожала до $74,66 за баррель**

Цены на нефть вернулись к слабому росту вечером в четверг.

Апрельские фьючерсы на сорт Brent на лондонской бирже ICE Futures по данным на 18:40 мск подорожали на 5 центов, до $74,66 за баррель.

Фьючерсы на нефть WTI на март на Нью-Йоркской товарной бирже выросли в цене к этому времени на $0,12 (0,17%), до $71,15 за баррель.

Позитивным фактором для нефтяных котировок стали новости о том, что саудовская госкомпания Saudi Aramco поднимает цену на основной сорт нефти, поставляемой в Азию, на $2,4 за баррель. Цены для государств Северо-Западной Европы и Средиземноморья вырастут на $3,2 за баррель, а для покупателей из США - на $0,1-0,3 за баррель.

@ifax_go"
2025-02-06 15:40:45,"**Мосбиржа включит акции ""Озон Фармацевтики"" в сектор РИИ**

Московская биржа приняла решение с 7 февраля включить обыкновенные акции ПАО ""Озон Фармацевтика"" в сектор рынка инноваций и инвестиций (РИИ), говорится в сообщении торговой площадки.

В конце января биржа перевела акции компании из первого во второй уровень листинга.

Рынок инноваций и инвестиций - биржевая площадка, созданная Мосбиржей и ""Роснано"" для привлечения инвестиций в компании инновационных секторов российской экономики. Для включения в этот сектор компании должны соответствовать ряду требований. Сейчас в нем состоят акции таких компаний, как ""ВУШ Холдинг"", ""Группа Позитив"", ""Софтлайн"", ""Диасофт"", ""Каршеринг Руссия"" (оказывает услуги под брендом ""Делимобиль"") и др.

@ifax_go"
2025-02-06 15:05:12,"🇺🇸**Фондовые индексы США слабо растут в начале торгов**

Американские фондовые индексы слабо повышаются в начале торгов в четверг, инвесторы оценивают статистику и корпоративную отчетность.

Повышается цена акций McDonald's Corp. - на 2,8%, Nvidia Corp. - на 1,4%, Goldman Sachs Group - на 1,3%, Boeing Co. - на 1,2%, Microsoft Corp. - на 0,9%, Amazon.com Inc. - на 0,7%, Uber Technologies - на 4%, Apple Inc. - на 0,4%.

Акции Qualcomm Inc. подешевели на 4,9%. Один из крупнейших в мире производителей полупроводниковых компонентов для беспроводной связи получил рекордную выручку по итогам квартала, завершившегося 29 декабря, однако дал разочаровавший инвесторов прогноз на текущий период.

🔺Dow Jones к 17:57 МСК увеличился на 0,05% и составлял 44896,68 пункта.

🔺Значение S&P 500 с открытия рынка выросло на 0,2% - до 6072,69 пункта.

🔺Индекс Nasdaq поднялся также на 0,2% и достиг 19731,77 пункта.

@ifax_go"
2025-02-06 14:11:00,"✔️**Мосбиржа допустила акции ""Циана"" к торгам с 7 февраля**

Московская биржа приняла решение включить с 7 февраля обыкновенные акции МКПАО ""Циан Технолоджи Лтд"" в раздел ""первый уровень"" списка ценных бумаг, допущенных к торгам, говорится в сообщении площадки.

Торговый код - CNRU.

Накануне в ЕГРЮЛ отразилась запись о преобразовании ""Циан"" в МКПАО.

@ifax_go"
